"Province_State";"Country_Region";"Confirmed";"Deaths"
"Arkansas";"US";1871;33
"Arkansas";"US";4391;77
"Arkansas";"US";4370;50
"Arkansas";"US";30950;267
"Arkansas";"US";13052;202
"Arkansas";"US";12127;194
"Arkansas";"US";3864;73
"Arkansas";"US";1436;21
"Arkansas";"US";2536;35
"Arkansas";"US";3847;58
"Arkansas";"US";27806;257
"Arkansas";"US";3255;61
"Arkansas";"US";2244;79
"Arkansas";"US";18890;436
"Arkansas";"US";3620;52
"Arkansas";"US";13127;139
"Arkansas";"US";3768;51
"Arkansas";"US";9183;113
"Arkansas";"US";3269;39
"Arkansas";"US";8516;181
"Arkansas";"US";3301;59
"Arkansas";"US";5125;49
"Arkansas";"US";15789;242
"Arkansas";"US";5367;65
"Arkansas";"US";1099;28
"Arkansas";"US";4119;64
"Arkansas";"US";2580;54
"Arkansas";"US";4372;59
"Arkansas";"US";2667;85
"Arkansas";"US";4228;56
"Arkansas";"US";16215;191
"Arkansas";"US";3222;47
"Arkansas";"US";2744;76
"Arkansas";"US";7805;158
"Arkansas";"US";11161;165
"Arkansas";"US";1605;28
"Arkansas";"US";1293;53
"Arkansas";"US";1793;43
"Arkansas";"US";1518;45
"Arkansas";"US";4463;92
"Arkansas";"US";1975;27
"Arkansas";"US";4153;84
"Arkansas";"US";2152;39
"Arkansas";"US";6598;107
"Arkansas";"US";3407;130
"Arkansas";"US";14876;171
"Arkansas";"US";1599;32
"Arkansas";"US";85555;990
"Arkansas";"US";4088;69
"Arkansas";"US";25140;267
"Arkansas";"US";1932;35
"Arkansas";"US";1714;34
"Arkansas";"US";27606;418
"Arkansas";"US";4823;63
"Arkansas";"US";3722;82
"Arkansas";"US";6076;74
"Arkansas";"US";2274;51
"Arkansas";"US";12955;0
"Arkansas";"US";7735;156
"Arkansas";"US";2911;46
"Arkansas";"US";56202;527
"Arkansas";"US";17252;218
"Arkansas";"US";1362;24
"Arkansas";"US";5587;92
"California";"US";185099;1561
"California";"US";117;0
"California";"US";6563;72
"California";"US";29792;348
"California";"US";5388;93
"California";"US";3623;21
"California";"US";142972;1082
"California";"US";4150;43
"California";"US";22700;175
"California";"US";181673;2415
"California";"US";5080;39
"California";"US";13801;128
"California";"US";48136;817
"California";"US";3468;49
"California";"US";181112;1964
"California";"US";39671;391
"California";"US";7967;117
"California";"US";8606;59
"California";"US";2213664;28008
"California";"US";27294;333
"California";"US";26572;251
"California";"US";2161;18
"California";"US";9534;102
"California";"US";51903;715
"California";"US";847;6
"California";"US";2594;4
"California";"US";63352;647
"California";"US";17946;109
"California";"US";12310;111
"California";"US";459016;5921
"California";"US";0;0
"California";"US";52773;504
"California";"US";2255;12
"California";"US";485826;5578
"California";"US";219461;2586
"California";"US";10177;89
"California";"US";469782;6233
"California";"US";595420;4540
"California";"US";94872;692
"California";"US";132154;1954
"California";"US";40433;374
"California";"US";87189;644
"California";"US";64767;579
"California";"US";224378;1974
"California";"US";30851;235
"California";"US";24828;506
"California";"US";232;0
"California";"US";5359;62
"California";"US";60463;389
"California";"US";60574;426
"California";"US";106512;1504
"California";"US";16942;197
"California";"US";11412;141
"California";"US";1095;19
"California";"US";97613;1192
"California";"US";9214;91
"California";"US";7153;3
"California";"US";140759;1229
"California";"US";29260;270
"California";"US";12784;101
"Colorado";"US";111444;1078
"Colorado";"US";3426;58
"Colorado";"US";125467;1020
"Colorado";"US";2384;9
"Colorado";"US";612;8
"Colorado";"US";2021;45
"Colorado";"US";48934;305
"Colorado";"US";10645;99
"Colorado";"US";3613;38
"Colorado";"US";271;9
"Colorado";"US";1254;10
"Colorado";"US";1306;48
"Colorado";"US";513;14
"Colorado";"US";2600;27
"Colorado";"US";525;16
"Colorado";"US";4973;124
"Colorado";"US";142720;1122
"Colorado";"US";297;6
"Colorado";"US";63043;356
"Colorado";"US";13931;33
"Colorado";"US";148029;1457
"Colorado";"US";3916;31
"Colorado";"US";11393;164
"Colorado";"US";11975;80
"Colorado";"US";769;4
"Colorado";"US";3039;20
"Colorado";"US";2733;13
"Colorado";"US";98;0
"Colorado";"US";1086;28
"Colorado";"US";132;0
"Colorado";"US";99452;1142
"Colorado";"US";295;4
"Colorado";"US";1381;28
"Colorado";"US";9849;68
"Colorado";"US";1592;2
"Colorado";"US";59489;410
"Colorado";"US";2712;35
"Colorado";"US";1660;9
"Colorado";"US";5690;99
"Colorado";"US";33287;482
"Colorado";"US";180;1
"Colorado";"US";2463;49
"Colorado";"US";4652;59
"Colorado";"US";7619;150
"Colorado";"US";4675;128
"Colorado";"US";3562;118
"Colorado";"US";732;6
"Colorado";"US";0;0
"Colorado";"US";2358;18
"Colorado";"US";672;15
"Colorado";"US";5531;6
"Colorado";"US";2174;44
"Colorado";"US";36164;699
"Colorado";"US";1360;13
"Colorado";"US";2178;41
"Colorado";"US";5439;24
"Colorado";"US";919;10
"Colorado";"US";170;0
"Colorado";"US";1966;7
"Colorado";"US";385;6
"Colorado";"US";8640;12
"Colorado";"US";4008;54
"Colorado";"US";119;0
"Colorado";"US";818;25
"Colorado";"US";66797;608
"Colorado";"US";1583;22
"Connecticut";"US";178205;2437
"Connecticut";"US";154699;2783
"Connecticut";"US";27303;388
"Connecticut";"US";23268;431
"Connecticut";"US";167580;2470
"Connecticut";"US";45088;555
"Connecticut";"US";17342;229
"Connecticut";"US";2430;5
"Connecticut";"US";21657;258
"Delaware";"US";42478;522
"Delaware";"US";128976;1177
"Delaware";"US";52805;725
"Delaware";"US";835;0
"Diamond Princess";"US";49;0
"District of Columbia";"US";121871;1255
"Florida";"US";53902;539
"Florida";"US";6802;122
"Florida";"US";37964;707
"Florida";"US";6062;128
"Florida";"US";109128;1787
"Florida";"US";541334;4992
"Florida";"US";3368;85
"Florida";"US";28664;677
"Florida";"US";23830;840
"Florida";"US";42246;708
"Florida";"US";73739;886
"Florida";"US";17190;320
"Florida";"US";7856;138
"Florida";"US";3279;53
"Florida";"US";212167;2890
"Florida";"US";69539;1110
"Florida";"US";18258;282
"Florida";"US";2568;46
"Florida";"US";11242;182
"Florida";"US";3547;70
"Florida";"US";1693;34
"Florida";"US";3481;65
"Florida";"US";3231;49
"Florida";"US";7208;104
"Florida";"US";9997;145
"Florida";"US";34428;935
"Florida";"US";19541;570
"Florida";"US";316215;3140
"Florida";"US";4447;72
"Florida";"US";27113;575
"Florida";"US";11796;243
"Florida";"US";3145;36
"Florida";"US";2361;51
"Florida";"US";70657;1255
"Florida";"US";161124;1861
"Florida";"US";69449;530
"Florida";"US";8192;116
"Florida";"US";2107;25
"Florida";"US";4471;69
"Florida";"US";80571;1229
"Florida";"US";68488;1803
"Florida";"US";27341;524
"Florida";"US";1058432;9278
"Florida";"US";16147;100
"Florida";"US";18324;249
"Florida";"US";41666;585
"Florida";"US";9166;163
"Florida";"US";322108;2298
"Florida";"US";98950;939
"Florida";"US";326928;4329
"Florida";"US";100079;1624
"Florida";"US";173389;2780
"Florida";"US";168252;2534
"Florida";"US";14579;383
"Florida";"US";39075;531
"Florida";"US";73128;1350
"Florida";"US";86581;904
"Florida";"US";50973;478
"Florida";"US";62722;1047
"Florida";"US";17587;477
"Florida";"US";10508;273
"Florida";"US";5289;85
"Florida";"US";9079;0
"Florida";"US";3537;100
"Florida";"US";97641;1649
"Florida";"US";7873;106
"Florida";"US";14818;174
"Florida";"US";5346;75
"Georgia";"US";3930;109
"Georgia";"US";1758;39
"Georgia";"US";2880;65
"Georgia";"US";440;14
"Georgia";"US";8185;205
"Georgia";"US";3310;73
"Georgia";"US";19051;210
"Georgia";"US";25399;389
"Georgia";"US";3579;113
"Georgia";"US";3990;72
"Georgia";"US";31929;676
"Georgia";"US";2806;86
"Georgia";"US";3359;92
"Georgia";"US";2818;76
"Georgia";"US";7303;77
"Georgia";"US";13126;228
"Georgia";"US";4416;88
"Georgia";"US";5811;125
"Georgia";"US";948;22
"Georgia";"US";9040;101
"Georgia";"US";1746;91
"Georgia";"US";20877;380
"Georgia";"US";11481;128
"Georgia";"US";2438;58
"Georgia";"US";49763;745
"Georgia";"US";6446;21
"Georgia";"US";5449;114
"Georgia";"US";55087;500
"Georgia";"US";25593;191
"Georgia";"US";434;4
"Georgia";"US";54286;813
"Georgia";"US";1694;36
"Georgia";"US";148382;1495
"Georgia";"US";8882;249
"Georgia";"US";9004;206
"Georgia";"US";29704;327
"Georgia";"US";4122;65
"Georgia";"US";28695;412
"Georgia";"US";1402;48
"Georgia";"US";3882;123
"Georgia";"US";2579;24
"Georgia";"US";5905;83
"Georgia";"US";123874;1430
"Georgia";"US";5403;112
"Georgia";"US";4223;137
"Georgia";"US";2006;62
"Georgia";"US";15190;434
"Georgia";"US";31164;327
"Georgia";"US";2218;58
"Georgia";"US";775;11
"Georgia";"US";10353;177
"Georgia";"US";3856;94
"Georgia";"US";5013;144
"Georgia";"US";1905;58
"Georgia";"US";4395;119
"Georgia";"US";18846;259
"Georgia";"US";23053;416
"Georgia";"US";45241;311
"Georgia";"US";4576;87
"Georgia";"US";186324;1918
"Georgia";"US";5622;148
"Georgia";"US";502;21
"Georgia";"US";18347;349
"Georgia";"US";13330;214
"Georgia";"US";4442;94
"Georgia";"US";3413;74
"Georgia";"US";177656;1600
"Georgia";"US";8566;225
"Georgia";"US";46905;710
"Georgia";"US";1392;83
"Georgia";"US";4636;138
"Georgia";"US";4945;96
"Georgia";"US";4168;76
"Georgia";"US";1846;43
"Georgia";"US";51806;553
"Georgia";"US";32300;432
"Georgia";"US";1588;42
"Georgia";"US";18340;243
"Georgia";"US";2726;62
"Georgia";"US";3208;64
"Georgia";"US";3178;97
"Georgia";"US";1288;63
"Georgia";"US";1816;64
"Georgia";"US";4248;99
"Georgia";"US";4302;102
"Georgia";"US";1756;17
"Georgia";"US";11441;262
"Georgia";"US";5540;87
"Georgia";"US";9466;137
"Georgia";"US";1408;33
"Georgia";"US";2115;29
"Georgia";"US";25333;330
"Georgia";"US";5993;112
"Georgia";"US";1775;46
"Georgia";"US";5931;85
"Georgia";"US";1206;43
"Georgia";"US";4333;80
"Georgia";"US";1982;33
"Georgia";"US";3864;123
"Georgia";"US";1410;25
"Georgia";"US";4130;102
"Georgia";"US";5098;154
"Georgia";"US";1681;45
"Georgia";"US";3915;52
"Georgia";"US";9183;153
"Georgia";"US";31603;683
"Georgia";"US";21823;378
"Georgia";"US";7347;84
"Georgia";"US";2751;45
"Georgia";"US";61320;1205
"Georgia";"US";33553;362
"Georgia";"US";5159;115
"Georgia";"US";6891;133
"Georgia";"US";4696;108
"Georgia";"US";4623;76
"Georgia";"US";10350;168
"Georgia";"US";1771;68
"Georgia";"US";3908;91
"Georgia";"US";339;4
"Georgia";"US";3098;82
"Georgia";"US";1203;44
"Georgia";"US";43381;773
"Georgia";"US";16177;271
"Georgia";"US";900;8
"Georgia";"US";2136;62
"Georgia";"US";1771;26
"Georgia";"US";14071;348
"Georgia";"US";5372;126
"Georgia";"US";1850;30
"Georgia";"US";5454;145
"Georgia";"US";994;30
"Georgia";"US";209;3
"Georgia";"US";4183;120
"Georgia";"US";1640;42
"Georgia";"US";2521;75
"Georgia";"US";1564;58
"Georgia";"US";9183;185
"Georgia";"US";9870;189
"Georgia";"US";6016;177
"Georgia";"US";2005;90
"Georgia";"US";1381;55
"Georgia";"US";13899;334
"Georgia";"US";2136;50
"Georgia";"US";1328;62
"Georgia";"US";9770;8
"Georgia";"US";4055;133
"Georgia";"US";6734;194
"Georgia";"US";13494;179
"Georgia";"US";19346;366
"Georgia";"US";8131;253
"Georgia";"US";927;26
"Georgia";"US";3716;127
"Georgia";"US";6396;181
"Georgia";"US";358;7
"Georgia";"US";1067;36
"Georgia";"US";5691;135
"Georgia";"US";27662;365
"Georgia";"US";1547;61
"Georgia";"US";1862;40
"Georgia";"US";1861;48
"Georgia";"US";3752;97
"Grand Princess";"US";103;3
"Guam";"US";23115;274
"Hawaii";"US";17576;159
"Hawaii";"US";118177;825
"Hawaii";"US";6283;20
"Hawaii";"US";19730;108
"Hawaii";"US";4242;11
"Hawaii";"US";0;0
"Idaho";"US";94384;889
"Idaho";"US";587;14
"Idaho";"US";16064;217
"Idaho";"US";785;15
"Idaho";"US";1799;31
"Idaho";"US";8010;139
"Idaho";"US";4343;27
"Idaho";"US";889;11
"Idaho";"US";7072;155
"Idaho";"US";25359;255
"Idaho";"US";1780;51
"Idaho";"US";410;7
"Idaho";"US";112;1
"Idaho";"US";47883;614
"Idaho";"US";1160;24
"Idaho";"US";4133;48
"Idaho";"US";94;0
"Idaho";"US";1859;29
"Idaho";"US";446;7
"Idaho";"US";4817;54
"Idaho";"US";2014;27
"Idaho";"US";1899;20
"Idaho";"US";3054;72
"Idaho";"US";2491;46
"Idaho";"US";2520;42
"Idaho";"US";5103;55
"Idaho";"US";4592;58
"Idaho";"US";33902;507
"Idaho";"US";5200;41
"Idaho";"US";1091;25
"Idaho";"US";911;23
"Idaho";"US";806;14
"Idaho";"US";10428;43
"Idaho";"US";3385;55
"Idaho";"US";7213;119
"Idaho";"US";647;10
"Idaho";"US";1820;43
"Idaho";"US";4486;75
"Idaho";"US";1180;17
"Idaho";"US";2276;70
"Idaho";"US";2280;8
"Idaho";"US";17650;252
"Idaho";"US";0;0
"Idaho";"US";1935;13
"Idaho";"US";1988;51
"Illinois";"US";18752;183
"Illinois";"US";987;13
"Illinois";"US";3630;28
"Illinois";"US";11384;95
"Illinois";"US";1398;13
"Illinois";"US";6827;114
"Illinois";"US";1288;4
"Illinois";"US";3348;42
"Illinois";"US";3789;32
"Illinois";"US";48884;238
"Illinois";"US";8182;99
"Illinois";"US";3775;47
"Illinois";"US";3861;60
"Illinois";"US";10171;108
"Illinois";"US";12190;147
"Illinois";"US";986858;12503
"Illinois";"US";4446;37
"Illinois";"US";2705;32
"Illinois";"US";3585;33
"Illinois";"US";19193;161
"Illinois";"US";5082;44
"Illinois";"US";174516;1507
"Illinois";"US";4050;55
"Illinois";"US";1413;23
"Illinois";"US";9070;116
"Illinois";"US";5847;80
"Illinois";"US";3718;62
"Illinois";"US";9645;139
"Illinois";"US";8028;102
"Illinois";"US";1025;10
"Illinois";"US";3095;40
"Illinois";"US";11214;111
"Illinois";"US";1728;26
"Illinois";"US";3629;41
"Illinois";"US";853;18
"Illinois";"US";964;15
"Illinois";"US";10375;99
"Illinois";"US";6180;94
"Illinois";"US";11996;103
"Illinois";"US";2203;24
"Illinois";"US";8652;155
"Illinois";"US";5221;58
"Illinois";"US";3300;32
"Illinois";"US";3067;37
"Illinois";"US";103086;984
"Illinois";"US";25652;331
"Illinois";"US";26259;132
"Illinois";"US";10900;190
"Illinois";"US";23961;338
"Illinois";"US";122497;1187
"Illinois";"US";4334;39
"Illinois";"US";7198;71
"Illinois";"US";8930;119
"Illinois";"US";7760;78
"Illinois";"US";24815;289
"Illinois";"US";10387;125
"Illinois";"US";59412;679
"Illinois";"US";9766;175
"Illinois";"US";2319;26
"Illinois";"US";3192;56
"Illinois";"US";2957;61
"Illinois";"US";5444;74
"Illinois";"US";56338;384
"Illinois";"US";40098;257
"Illinois";"US";2873;17
"Illinois";"US";3255;38
"Illinois";"US";7951;111
"Illinois";"US";7716;89
"Illinois";"US";7496;107
"Illinois";"US";3410;40
"Illinois";"US";11655;119
"Illinois";"US";16;0
"Illinois";"US";40702;443
"Illinois";"US";5596;87
"Illinois";"US";3613;18
"Illinois";"US";4163;61
"Illinois";"US";776;7
"Illinois";"US";1369;15
"Illinois";"US";931;7
"Illinois";"US";7508;109
"Illinois";"US";4053;67
"Illinois";"US";28251;417
"Illinois";"US";5981;80
"Illinois";"US";44096;322
"Illinois";"US";1627;15
"Illinois";"US";1086;9
"Illinois";"US";5082;60
"Illinois";"US";54615;657
"Illinois";"US";1203;30
"Illinois";"US";9586;136
"Illinois";"US";31464;402
"Illinois";"US";204;2433
"Illinois";"US";4146;57
"Illinois";"US";23027;249
"Illinois";"US";2858;19
"Illinois";"US";3462;73
"Illinois";"US";2893;31
"Illinois";"US";4069;70
"Illinois";"US";3544;35
"Illinois";"US";12473;204
"Illinois";"US";141602;1306
"Illinois";"US";17016;214
"Illinois";"US";64043;704
"Illinois";"US";8800;99
"Indiana";"US";6382;101
"Indiana";"US";87824;1002
"Indiana";"US";16862;210
"Indiana";"US";2082;21
"Indiana";"US";2607;54
"Indiana";"US";12862;136
"Indiana";"US";2183;54
"Indiana";"US";3618;49
"Indiana";"US";9575;142
"Indiana";"US";24590;317
"Indiana";"US";5777;73
"Indiana";"US";7784;93
"Indiana";"US";2062;31
"Indiana";"US";6138;126
"Indiana";"US";9693;128
"Indiana";"US";11068;112
"Indiana";"US";5631;117
"Indiana";"US";20549;363
"Indiana";"US";10523;151
"Indiana";"US";47294;621
"Indiana";"US";5539;119
"Indiana";"US";14994;251
"Indiana";"US";4547;79
"Indiana";"US";3642;50
"Indiana";"US";4202;90
"Indiana";"US";8844;125
"Indiana";"US";14613;292
"Indiana";"US";5797;110
"Indiana";"US";68659;538
"Indiana";"US";17657;216
"Indiana";"US";8482;111
"Indiana";"US";33886;453
"Indiana";"US";11126;200
"Indiana";"US";20860;371
"Indiana";"US";9607;138
"Indiana";"US";9813;104
"Indiana";"US";7919;113
"Indiana";"US";3946;64
"Indiana";"US";7423;123
"Indiana";"US";5588;76
"Indiana";"US";36032;514
"Indiana";"US";8495;124
"Indiana";"US";17255;199
"Indiana";"US";5012;96
"Indiana";"US";22358;306
"Indiana";"US";97579;1451
"Indiana";"US";9655;219
"Indiana";"US";27416;526
"Indiana";"US";194915;2485
"Indiana";"US";10880;165
"Indiana";"US";1764;20
"Indiana";"US";7726;132
"Indiana";"US";21435;241
"Indiana";"US";8743;140
"Indiana";"US";13449;228
"Indiana";"US";2241;59
"Indiana";"US";11151;140
"Indiana";"US";1135;16
"Indiana";"US";4024;82
"Indiana";"US";4614;94
"Indiana";"US";2991;38
"Indiana";"US";3567;55
"Indiana";"US";3020;45
"Indiana";"US";33396;456
"Indiana";"US";5111;46
"Indiana";"US";2604;73
"Indiana";"US";7795;97
"Indiana";"US";4840;127
"Indiana";"US";6842;111
"Indiana";"US";3843;36
"Indiana";"US";6127;86
"Indiana";"US";10964;150
"Indiana";"US";4314;56
"Indiana";"US";61968;744
"Indiana";"US";4283;86
"Indiana";"US";8145;101
"Indiana";"US";4210;63
"Indiana";"US";1850;14
"Indiana";"US";40839;330
"Indiana";"US";3024;73
"Indiana";"US";0;735
"Indiana";"US";1584;19
"Indiana";"US";44322;523
"Indiana";"US";3397;62
"Indiana";"US";24297;340
"Indiana";"US";7431;138
"Indiana";"US";1666;20
"Indiana";"US";15465;211
"Indiana";"US";4693;66
"Indiana";"US";15279;296
"Indiana";"US";5744;119
"Indiana";"US";5888;78
"Indiana";"US";8251;71
"Iowa";"US";1386;46
"Iowa";"US";661;12
"Iowa";"US";2475;58
"Iowa";"US";2412;60
"Iowa";"US";912;18
"Iowa";"US";5067;68
"Iowa";"US";27397;417
"Iowa";"US";4638;46
"Iowa";"US";4683;75
"Iowa";"US";3777;46
"Iowa";"US";5408;51
"Iowa";"US";2704;48
"Iowa";"US";2227;20
"Iowa";"US";4180;58
"Iowa";"US";2587;73
"Iowa";"US";3282;27
"Iowa";"US";9441;146
"Iowa";"US";2485;54
"Iowa";"US";2248;27
"Iowa";"US";1878;31
"Iowa";"US";3354;40
"Iowa";"US";2949;67
"Iowa";"US";9540;124
"Iowa";"US";3979;49
"Iowa";"US";18569;125
"Iowa";"US";1423;27
"Iowa";"US";1232;22
"Iowa";"US";3493;64
"Iowa";"US";7807;115
"Iowa";"US";3586;61
"Iowa";"US";22044;271
"Iowa";"US";2044;49
"Iowa";"US";3400;62
"Iowa";"US";2951;58
"Iowa";"US";2116;35
"Iowa";"US";1120;19
"Iowa";"US";1452;19
"Iowa";"US";2129;39
"Iowa";"US";1958;41
"Iowa";"US";2962;63
"Iowa";"US";2486;45
"Iowa";"US";3391;55
"Iowa";"US";2826;85
"Iowa";"US";4736;58
"Iowa";"US";1742;26
"Iowa";"US";2329;35
"Iowa";"US";1498;44
"Iowa";"US";2874;38
"Iowa";"US";3958;61
"Iowa";"US";7255;95
"Iowa";"US";2747;46
"Iowa";"US";26203;119
"Iowa";"US";4685;68
"Iowa";"US";1737;44
"Iowa";"US";3427;83
"Iowa";"US";6707;116
"Iowa";"US";42037;487
"Iowa";"US";2113;56
"Iowa";"US";1453;29
"Iowa";"US";2407;44
"Iowa";"US";2694;28
"Iowa";"US";4210;74
"Iowa";"US";6433;108
"Iowa";"US";7774;95
"Iowa";"US";2649;33
"Iowa";"US";2135;48
"Iowa";"US";1390;41
"Iowa";"US";1625;43
"Iowa";"US";1792;48
"Iowa";"US";7895;122
"Iowa";"US";2867;67
"Iowa";"US";1208;20
"Iowa";"US";2985;39
"Iowa";"US";1737;33
"Iowa";"US";5500;93
"Iowa";"US";1367;25
"Iowa";"US";98575;902
"Iowa";"US";19245;258
"Iowa";"US";2861;52
"Iowa";"US";922;31
"Iowa";"US";1991;28
"Iowa";"US";34105;328
"Iowa";"US";2305;46
"Iowa";"US";6978;78
"Iowa";"US";16084;69
"Iowa";"US";3283;81
"Iowa";"US";1116;21
"Iowa";"US";19135;0
"Iowa";"US";2311;45
"Iowa";"US";1154;24
"Iowa";"US";7515;164
"Iowa";"US";10139;117
"Iowa";"US";4721;69
"Iowa";"US";1017;26
"Iowa";"US";8936;137
"Iowa";"US";2554;41
"Iowa";"US";3219;45
"Iowa";"US";23750;293
"Iowa";"US";1454;10
"Iowa";"US";3212;54
"Kansas";"US";3040;27
"Kansas";"US";1710;23
"Kansas";"US";3473;30
"Kansas";"US";794;7
"Kansas";"US";5164;72
"Kansas";"US";3552;44
"Kansas";"US";2282;43
"Kansas";"US";15492;147
"Kansas";"US";548;6
"Kansas";"US";701;16
"Kansas";"US";4690;80
"Kansas";"US";575;14
"Kansas";"US";431;7
"Kansas";"US";1620;32
"Kansas";"US";1956;34
"Kansas";"US";1963;35
"Kansas";"US";390;13
"Kansas";"US";8491;137
"Kansas";"US";9329;107
"Kansas";"US";553;16
"Kansas";"US";3913;63
"Kansas";"US";1933;32
"Kansas";"US";19418;116
"Kansas";"US";510;13
"Kansas";"US";432;7
"Kansas";"US";5815;78
"Kansas";"US";1740;30
"Kansas";"US";9506;105
"Kansas";"US";9083;101
"Kansas";"US";5832;67
"Kansas";"US";6878;63
"Kansas";"US";664;23
"Kansas";"US";433;13
"Kansas";"US";1841;33
"Kansas";"US";1064;23
"Kansas";"US";262;3
"Kansas";"US";1440;18
"Kansas";"US";390;3
"Kansas";"US";1441;24
"Kansas";"US";7510;108
"Kansas";"US";796;9
"Kansas";"US";350;10
"Kansas";"US";3178;21
"Kansas";"US";3852;54
"Kansas";"US";682;13
"Kansas";"US";114647;1049
"Kansas";"US";1096;18
"Kansas";"US";1651;24
"Kansas";"US";531;7
"Kansas";"US";5049;67
"Kansas";"US";246;10
"Kansas";"US";14781;153
"Kansas";"US";516;7
"Kansas";"US";2337;23
"Kansas";"US";692;9
"Kansas";"US";7797;103
"Kansas";"US";2624;36
"Kansas";"US";2188;37
"Kansas";"US";6231;111
"Kansas";"US";996;15
"Kansas";"US";6236;76
"Kansas";"US";1073;18
"Kansas";"US";7183;128
"Kansas";"US";1178;23
"Kansas";"US";542;10
"Kansas";"US";2749;60
"Kansas";"US";3900;56
"Kansas";"US";674;17
"Kansas";"US";1755;35
"Kansas";"US";3179;40
"Kansas";"US";649;15
"Kansas";"US";974;15
"Kansas";"US";0;0
"Kansas";"US";1772;21
"Kansas";"US";1169;28
"Kansas";"US";4451;48
"Kansas";"US";1641;29
"Kansas";"US";613;8
"Kansas";"US";15403;194
"Kansas";"US";1129;14
"Kansas";"US";2106;17
"Kansas";"US";10372;68
"Kansas";"US";1094;17
"Kansas";"US";672;16
"Kansas";"US";1608;34
"Kansas";"US";11504;206
"Kansas";"US";1060;32
"Kansas";"US";118097;1110
"Kansas";"US";6348;56
"Kansas";"US";37597;494
"Kansas";"US";675;17
"Kansas";"US";1291;18
"Kansas";"US";566;5
"Kansas";"US";940;24
"Kansas";"US";375;7
"Kansas";"US";1221;17
"Kansas";"US";4622;63
"Kansas";"US";1975;23
"Kansas";"US";637;9
"Kansas";"US";0;0
"Kansas";"US";1402;20
"Kansas";"US";373;5
"Kansas";"US";1136;17
"Kansas";"US";400;8
"Kansas";"US";2173;35
"Kansas";"US";647;10
"Kansas";"US";39432;411
"Kentucky";"US";4232;93
"Kentucky";"US";4860;85
"Kentucky";"US";4643;58
"Kentucky";"US";929;26
"Kentucky";"US";9987;186
"Kentucky";"US";2143;34
"Kentucky";"US";6651;121
"Kentucky";"US";28924;236
"Kentucky";"US";4305;45
"Kentucky";"US";11645;135
"Kentucky";"US";6401;118
"Kentucky";"US";1641;22
"Kentucky";"US";2480;48
"Kentucky";"US";3803;58
"Kentucky";"US";16144;166
"Kentucky";"US";2827;44
"Kentucky";"US";2936;55
"Kentucky";"US";6307;72
"Kentucky";"US";18008;124
"Kentucky";"US";803;15
"Kentucky";"US";2663;38
"Kentucky";"US";6083;86
"Kentucky";"US";3136;63
"Kentucky";"US";12245;179
"Kentucky";"US";7159;50
"Kentucky";"US";5645;69
"Kentucky";"US";2634;41
"Kentucky";"US";1613;39
"Kentucky";"US";1659;22
"Kentucky";"US";22901;322
"Kentucky";"US";1946;35
"Kentucky";"US";1536;14
"Kentucky";"US";2796;38
"Kentucky";"US";70895;489
"Kentucky";"US";2778;44
"Kentucky";"US";8698;150
"Kentucky";"US";9761;119
"Kentucky";"US";949;23
"Kentucky";"US";1740;44
"Kentucky";"US";3537;61
"Kentucky";"US";5518;42
"Kentucky";"US";8691;142
"Kentucky";"US";5809;109
"Kentucky";"US";2803;36
"Kentucky";"US";8737;112
"Kentucky";"US";1875;19
"Kentucky";"US";23959;361
"Kentucky";"US";6651;165
"Kentucky";"US";4500;57
"Kentucky";"US";4310;85
"Kentucky";"US";10018;135
"Kentucky";"US";3604;39
"Kentucky";"US";648;22
"Kentucky";"US";10495;223
"Kentucky";"US";3233;60
"Kentucky";"US";169081;1888
"Kentucky";"US";11224;115
"Kentucky";"US";4466;82
"Kentucky";"US";33447;324
"Kentucky";"US";2833;50
"Kentucky";"US";8452;112
"Kentucky";"US";2828;58
"Kentucky";"US";14695;185
"Kentucky";"US";3385;50
"Kentucky";"US";1991;44
"Kentucky";"US";2561;38
"Kentucky";"US";4802;86
"Kentucky";"US";3391;71
"Kentucky";"US";5010;108
"Kentucky";"US";1763;49
"Kentucky";"US";6344;99
"Kentucky";"US";2191;31
"Kentucky";"US";20842;221
"Kentucky";"US";2861;36
"Kentucky";"US";4965;64
"Kentucky";"US";6181;90
"Kentucky";"US";2369;41
"Kentucky";"US";3438;85
"Kentucky";"US";13190;205
"Kentucky";"US";4170;66
"Kentucky";"US";1956;44
"Kentucky";"US";4244;55
"Kentucky";"US";1122;27
"Kentucky";"US";5435;95
"Kentucky";"US";2319;53
"Kentucky";"US";2882;69
"Kentucky";"US";5317;81
"Kentucky";"US";3314;17
"Kentucky";"US";7335;102
"Kentucky";"US";10926;119
"Kentucky";"US";1463;29
"Kentucky";"US";5516;91
"Kentucky";"US";13809;114
"Kentucky";"US";1863;29
"Kentucky";"US";1099;23
"Kentucky";"US";2754;31
"Kentucky";"US";7325;135
"Kentucky";"US";13153;231
"Kentucky";"US";3457;30
"Kentucky";"US";12721;230
"Kentucky";"US";488;19
"Kentucky";"US";3803;49
"Kentucky";"US";4842;48
"Kentucky";"US";4657;67
"Kentucky";"US";11460;78
"Kentucky";"US";9614;132
"Kentucky";"US";4332;74
"Kentucky";"US";3892;44
"Kentucky";"US";6821;103
"Kentucky";"US";2254;39
"Kentucky";"US";2767;32
"Kentucky";"US";1715;30
"Kentucky";"US";8;0
