"Province_State";"Country_Region";"Confirmed";"Deaths"
"Arkansas";"US";3444;75
"Arkansas";"US";3356;46
"Arkansas";"US";22699;251
"Arkansas";"US";11205;184
"Arkansas";"US";9096;185
"Arkansas";"US";3077;69
"Arkansas";"US";1153;19
"Arkansas";"US";1974;33
"Arkansas";"US";2992;56
"Arkansas";"US";20777;228
"Arkansas";"US";2841;56
"Arkansas";"US";1965;70
"Arkansas";"US";16327;407
"Arkansas";"US";2964;51
"Arkansas";"US";10629;129
"Arkansas";"US";3093;44
"Arkansas";"US";7848;112
"Arkansas";"US";2586;39
"Arkansas";"US";7095;166
"Arkansas";"US";2785;56
"Arkansas";"US";4644;47
"Arkansas";"US";12552;234
"Arkansas";"US";4777;61
"Arkansas";"US";872;28
"Arkansas";"US";3529;62
"Arkansas";"US";2221;53
"Arkansas";"US";3761;58
"Arkansas";"US";2138;83
"Arkansas";"US";3765;53
"Arkansas";"US";12663;177
"Arkansas";"US";2764;43
"Arkansas";"US";2455;66
"Arkansas";"US";6744;151
"Arkansas";"US";8864;153
"Arkansas";"US";1219;25
"Arkansas";"US";1179;49
"Arkansas";"US";1426;41
"Arkansas";"US";1283;41
"Arkansas";"US";3521;88
"Arkansas";"US";1629;23
"Arkansas";"US";3271;78
"Arkansas";"US";1782;38
"Arkansas";"US";5242;102
"Arkansas";"US";3025;112
"Arkansas";"US";12477;159
"Arkansas";"US";1304;29
"Arkansas";"US";60987;943
"Arkansas";"US";3559;65
"Arkansas";"US";19237;252
"Arkansas";"US";1780;32
"Arkansas";"US";1359;26
"Arkansas";"US";23608;404
"Arkansas";"US";4153;61
"Arkansas";"US";3222;74
"Arkansas";"US";4926;71
"Arkansas";"US";1989;46
"Arkansas";"US";5901;0
"Arkansas";"US";6095;146
"Arkansas";"US";2370;44
"Arkansas";"US";46346;502
"Arkansas";"US";14200;208
"Arkansas";"US";1150;24
"Arkansas";"US";4845;86
"California";"US";126741;1518
"California";"US";109;0
"California";"US";5859;69
"California";"US";25830;326
"California";"US";4539;89
"California";"US";3314;21
"California";"US";105074;1061
"California";"US";3831;42
"California";"US";18636;170
"California";"US";158802;2294
"California";"US";4622;37
"California";"US";10455;120
"California";"US";39462;782
"California";"US";2611;46
"California";"US";159721;1870
"California";"US";35733;371
"California";"US";7090;114
"California";"US";8029;59
"California";"US";1547042;27330
"California";"US";26666;315
"California";"US";18895;249
"California";"US";1648;18
"California";"US";8817;100
"California";"US";45725;681
"California";"US";797;6
"California";"US";1946;4
"California";"US";53328;631
"California";"US";13582;107
"California";"US";10238;106
"California";"US";337937;5814
"California";"US";0;0
"California";"US";43002;481
"California";"US";1990;12
"California";"US";393195;5408
"California";"US";170837;2479
"California";"US";8004;80
"California";"US";380385;6007
"California";"US";415006;4374
"California";"US";57770;678
"California";"US";108876;1842
"California";"US";31940;362
"California";"US";57192;631
"California";"US";48090;559
"California";"US";154536;1941
"California";"US";22684;225
"California";"US";26472;470
"California";"US";222;0
"California";"US";4839;57
"California";"US";48211;365
"California";"US";43811;416
"California";"US";92709;1452
"California";"US";14771;187
"California";"US";10363;134
"California";"US";1027;17
"California";"US";87521;1103
"California";"US";7868;91
"California";"US";146;0
"California";"US";105311;1195
"California";"US";21914;267
"California";"US";10921;92
"Colorado";"US";86814;969
"Colorado";"US";3004;51
"Colorado";"US";91822;939
"Colorado";"US";1972;8
"Colorado";"US";576;6
"Colorado";"US";1922;34
"Colorado";"US";35591;287
"Colorado";"US";7847;89
"Colorado";"US";2755;38
"Colorado";"US";240;7
"Colorado";"US";917;7
"Colorado";"US";1162;42
"Colorado";"US";436;13
"Colorado";"US";2484;27
"Colorado";"US";477;13
"Colorado";"US";4674;109
"Colorado";"US";104584;1047
"Colorado";"US";271;5
"Colorado";"US";47041;331
"Colorado";"US";9402;32
"Colorado";"US";117803;1310
"Colorado";"US";3099;29
"Colorado";"US";10333;146
"Colorado";"US";9081;75
"Colorado";"US";547;4
"Colorado";"US";2358;17
"Colorado";"US";2049;12
"Colorado";"US";65;0
"Colorado";"US";870;23
"Colorado";"US";126;0
"Colorado";"US";75181;1030
"Colorado";"US";275;4
"Colorado";"US";1200;24
"Colorado";"US";7169;64
"Colorado";"US";1208;1
"Colorado";"US";46491;386
"Colorado";"US";2290;27
"Colorado";"US";1412;8
"Colorado";"US";5173;94
"Colorado";"US";28908;424
"Colorado";"US";150;1
"Colorado";"US";2210;47
"Colorado";"US";4060;50
"Colorado";"US";6850;122
"Colorado";"US";4103;119
"Colorado";"US";3282;108
"Colorado";"US";532;6
"Colorado";"US";0;0
"Colorado";"US";1778;13
"Colorado";"US";595;15
"Colorado";"US";3334;6
"Colorado";"US";1991;40
"Colorado";"US";30308;619
"Colorado";"US";1243;11
"Colorado";"US";1900;34
"Colorado";"US";3890;24
"Colorado";"US";824;9
"Colorado";"US";108;0
"Colorado";"US";1298;5
"Colorado";"US";359;6
"Colorado";"US";5496;12
"Colorado";"US";3420;46
"Colorado";"US";109;0
"Colorado";"US";756;24
"Colorado";"US";54450;558
"Colorado";"US";1409;20
"Connecticut";"US";119682;2332
"Connecticut";"US";107600;2637
"Connecticut";"US";19445;349
"Connecticut";"US";16514;403
"Connecticut";"US";114705;2297
"Connecticut";"US";31520;512
"Connecticut";"US";12731;205
"Connecticut";"US";1557;4
"Connecticut";"US";15669;233
"Delaware";"US";29925;478
"Delaware";"US";91096;1080
"Delaware";"US";39229;660
"Delaware";"US";518;0
"Diamond Princess";"US";49;0
"District of Columbia";"US";68702;1199
"Florida";"US";40637;285
"Florida";"US";6042;62
"Florida";"US";32885;394
"Florida";"US";5369;58
"Florida";"US";82881;914
"Florida";"US";366003;3079
"Florida";"US";3017;45
"Florida";"US";23977;437
"Florida";"US";20892;463
"Florida";"US";34257;352
"Florida";"US";59234;551
"Florida";"US";15080;170
"Florida";"US";6991;97
"Florida";"US";2980;24
"Florida";"US";167780;1483
"Florida";"US";57946;706
"Florida";"US";14803;114
"Florida";"US";2272;20
"Florida";"US";8763;99
"Florida";"US";3197;44
"Florida";"US";1463;19
"Florida";"US";3008;45
"Florida";"US";2782;25
"Florida";"US";6123;45
"Florida";"US";8059;87
"Florida";"US";28990;482
"Florida";"US";16257;366
"Florida";"US";248008;1832
"Florida";"US";3904;49
"Florida";"US";22510;306
"Florida";"US";10275;158
"Florida";"US";2530;28
"Florida";"US";2227;26
"Florida";"US";56310;663
"Florida";"US";129343;1009
"Florida";"US";52265;332
"Florida";"US";7108;56
"Florida";"US";1845;16
"Florida";"US";3691;45
"Florida";"US";66703;689
"Florida";"US";57766;996
"Florida";"US";20746;335
"Florida";"US";690766;6472
"Florida";"US";11339;52
"Florida";"US";15730;127
"Florida";"US";35195;367
"Florida";"US";7491;89
"Florida";"US";234294;1310
"Florida";"US";73910;529
"Florida";"US";231927;2883
"Florida";"US";80825;802
"Florida";"US";138682;1671
"Florida";"US";131041;1387
"Florida";"US";12904;160
"Florida";"US";33077;291
"Florida";"US";58043;844
"Florida";"US";63928;516
"Florida";"US";41865;221
"Florida";"US";48518;657
"Florida";"US";14974;284
"Florida";"US";9326;140
"Florida";"US";4642;48
"Florida";"US";2961;25053
"Florida";"US";3089;74
"Florida";"US";78488;846
"Florida";"US";6495;56
"Florida";"US";13003;89
"Florida";"US";4610;52
"Georgia";"US";3542;107
"Georgia";"US";1595;37
"Georgia";"US";2657;64
"Georgia";"US";375;14
"Georgia";"US";6789;199
"Georgia";"US";2835;68
"Georgia";"US";15196;202
"Georgia";"US";21058;368
"Georgia";"US";3248;109
"Georgia";"US";3515;71
"Georgia";"US";26163;662
"Georgia";"US";2340;85
"Georgia";"US";3146;89
"Georgia";"US";2449;73
"Georgia";"US";6378;75
"Georgia";"US";11291;223
"Georgia";"US";3786;86
"Georgia";"US";4797;123
"Georgia";"US";850;21
"Georgia";"US";8092;97
"Georgia";"US";1566;90
"Georgia";"US";16768;357
"Georgia";"US";9923;122
"Georgia";"US";2279;56
"Georgia";"US";39360;723
"Georgia";"US";6178;21
"Georgia";"US";4723;108
"Georgia";"US";44936;487
"Georgia";"US";20504;187
"Georgia";"US";315;4
"Georgia";"US";40629;779
"Georgia";"US";1501;36
"Georgia";"US";113165;1436
"Georgia";"US";7956;243
"Georgia";"US";7585;203
"Georgia";"US";25471;319
"Georgia";"US";3637;65
"Georgia";"US";21541;392
"Georgia";"US";1152;46
"Georgia";"US";3198;117
"Georgia";"US";2243;22
"Georgia";"US";4790;77
"Georgia";"US";94388;1389
"Georgia";"US";4812;110
"Georgia";"US";3640;134
"Georgia";"US";1662;62
"Georgia";"US";12574;427
"Georgia";"US";22894;308
"Georgia";"US";1887;58
"Georgia";"US";732;11
"Georgia";"US";9006;175
"Georgia";"US";3400;92
"Georgia";"US";4480;142
"Georgia";"US";1652;54
"Georgia";"US";3919;114
"Georgia";"US";13699;247
"Georgia";"US";18896;401
"Georgia";"US";35317;292
"Georgia";"US";4037;85
"Georgia";"US";136224;1852
"Georgia";"US";4866;139
"Georgia";"US";414;21
"Georgia";"US";15535;342
"Georgia";"US";11644;206
"Georgia";"US";3683;92
"Georgia";"US";2771;74
"Georgia";"US";137788;1539
"Georgia";"US";7635;213
"Georgia";"US";39519;684
"Georgia";"US";1147;82
"Georgia";"US";3868;130
"Georgia";"US";3878;96
"Georgia";"US";3599;73
"Georgia";"US";1501;42
"Georgia";"US";39339;523
"Georgia";"US";25694;417
"Georgia";"US";1450;42
"Georgia";"US";15153;226
"Georgia";"US";2203;59
"Georgia";"US";2980;61
"Georgia";"US";2716;91
"Georgia";"US";1191;60
"Georgia";"US";1566;64
"Georgia";"US";3575;99
"Georgia";"US";3491;99
"Georgia";"US";1487;17
"Georgia";"US";9255;256
"Georgia";"US";4820;82
"Georgia";"US";7662;132
"Georgia";"US";1223;33
"Georgia";"US";1788;28
"Georgia";"US";21609;323
"Georgia";"US";4938;110
"Georgia";"US";1350;45
"Georgia";"US";5065;81
"Georgia";"US";989;41
"Georgia";"US";3596;78
"Georgia";"US";1717;33
"Georgia";"US";3047;120
"Georgia";"US";1239;24
"Georgia";"US";3402;101
"Georgia";"US";4296;153
"Georgia";"US";1531;44
"Georgia";"US";3325;49
"Georgia";"US";7788;149
"Georgia";"US";24862;667
"Georgia";"US";16808;367
"Georgia";"US";5906;82
"Georgia";"US";2266;43
"Georgia";"US";41156;1123
"Georgia";"US";26052;350
"Georgia";"US";4215;115
"Georgia";"US";5749;123
"Georgia";"US";4355;106
"Georgia";"US";3902;71
"Georgia";"US";8673;164
"Georgia";"US";1536;67
"Georgia";"US";3317;88
"Georgia";"US";258;4
"Georgia";"US";2672;76
"Georgia";"US";1027;43
"Georgia";"US";35841;743
"Georgia";"US";11812;250
"Georgia";"US";719;8
"Georgia";"US";1821;62
"Georgia";"US";1534;26
"Georgia";"US";10680;331
"Georgia";"US";4885;121
"Georgia";"US";1603;29
"Georgia";"US";4341;140
"Georgia";"US";747;29
"Georgia";"US";170;3
"Georgia";"US";3865;115
"Georgia";"US";1299;40
"Georgia";"US";2283;75
"Georgia";"US";1258;58
"Georgia";"US";7783;183
"Georgia";"US";8415;186
"Georgia";"US";5504;177
"Georgia";"US";1819;84
"Georgia";"US";1250;54
"Georgia";"US";11011;326
"Georgia";"US";1744;50
"Georgia";"US";1109;62
"Georgia";"US";3744;7
"Georgia";"US";3641;130
"Georgia";"US";5490;190
"Georgia";"US";11835;164
"Georgia";"US";15486;354
"Georgia";"US";7428;251
"Georgia";"US";776;26
"Georgia";"US";3247;124
"Georgia";"US";5851;176
"Georgia";"US";278;6
"Georgia";"US";984;36
"Georgia";"US";4934;133
"Georgia";"US";23199;354
"Georgia";"US";1301;62
"Georgia";"US";1592;38
"Georgia";"US";1522;46
"Georgia";"US";3117;96
"Grand Princess";"US";103;3
"Guam";"US";19308;267
"Hawaii";"US";11859;145
"Hawaii";"US";60521;787
"Hawaii";"US";3267;13
"Hawaii";"US";10578;102
"Hawaii";"US";3004;11
"Hawaii";"US";0;0
"Idaho";"US";86714;847
"Idaho";"US";556;14
"Idaho";"US";14435;207
"Idaho";"US";741;15
"Idaho";"US";1614;29
"Idaho";"US";7284;130
"Idaho";"US";3241;27
"Idaho";"US";828;11
"Idaho";"US";6623;138
"Idaho";"US";21912;242
"Idaho";"US";1724;48
"Idaho";"US";387;5
"Idaho";"US";108;1
"Idaho";"US";44030;593
"Idaho";"US";1072;23
"Idaho";"US";4024;43
"Idaho";"US";90;0
"Idaho";"US";1732;27
"Idaho";"US";406;6
"Idaho";"US";4416;52
"Idaho";"US";1785;26
"Idaho";"US";1681;18
"Idaho";"US";2926;69
"Idaho";"US";2382;44
"Idaho";"US";2343;39
"Idaho";"US";4531;51
"Idaho";"US";4430;55
"Idaho";"US";31406;461
"Idaho";"US";4802;41
"Idaho";"US";983;21
"Idaho";"US";846;23
"Idaho";"US";761;14
"Idaho";"US";9212;42
"Idaho";"US";3265;52
"Idaho";"US";6475;105
"Idaho";"US";595;10
"Idaho";"US";1717;41
"Idaho";"US";4285;72
"Idaho";"US";1114;17
"Idaho";"US";2189;66
"Idaho";"US";1771;7
"Idaho";"US";16721;237
"Idaho";"US";2;0
"Idaho";"US";1601;13
"Idaho";"US";1932;47
"Illinois";"US";14987;163
"Illinois";"US";829;13
"Illinois";"US";2849;28
"Illinois";"US";9174;87
"Illinois";"US";1156;12
"Illinois";"US";5115;101
"Illinois";"US";867;2
"Illinois";"US";2781;41
"Illinois";"US";2862;31
"Illinois";"US";31639;209
"Illinois";"US";6145;84
"Illinois";"US";3090;44
"Illinois";"US";3051;54
"Illinois";"US";7687;106
"Illinois";"US";9027;139
"Illinois";"US";699372;11611
"Illinois";"US";3640;31
"Illinois";"US";2175;28
"Illinois";"US";2594;31
"Illinois";"US";14091;147
"Illinois";"US";3738;38
"Illinois";"US";122720;1419
"Illinois";"US";3137;51
"Illinois";"US";1188;19
"Illinois";"US";7432;112
"Illinois";"US";4789;71
"Illinois";"US";2803;59
"Illinois";"US";7969;125
"Illinois";"US";5897;88
"Illinois";"US";840;10
"Illinois";"US";2274;40
"Illinois";"US";8657;91
"Illinois";"US";1463;23
"Illinois";"US";3163;35
"Illinois";"US";698;16
"Illinois";"US";844;14
"Illinois";"US";7691;85
"Illinois";"US";4936;86
"Illinois";"US";8601;98
"Illinois";"US";1798;21
"Illinois";"US";7126;147
"Illinois";"US";3936;55
"Illinois";"US";2701;29
"Illinois";"US";2539;32
"Illinois";"US";76493;914
"Illinois";"US";20336;273
"Illinois";"US";18720;120
"Illinois";"US";8159;179
"Illinois";"US";17055;296
"Illinois";"US";90507;1122
"Illinois";"US";3613;37
"Illinois";"US";5431;66
"Illinois";"US";6679;107
"Illinois";"US";5501;77
"Illinois";"US";17592;265
"Illinois";"US";7882;118
"Illinois";"US";44321;631
"Illinois";"US";7703;155
"Illinois";"US";1637;23
"Illinois";"US";2432;53
"Illinois";"US";2426;55
"Illinois";"US";4278;69
"Illinois";"US";41371;349
"Illinois";"US";26700;237
"Illinois";"US";1994;15
"Illinois";"US";2444;37
"Illinois";"US";5826;105
"Illinois";"US";5591;85
"Illinois";"US";5599;103
"Illinois";"US";2739;35
"Illinois";"US";9083;100
"Illinois";"US";4;0
"Illinois";"US";29998;389
"Illinois";"US";4643;79
"Illinois";"US";2549;15
"Illinois";"US";3060;58
"Illinois";"US";623;6
"Illinois";"US";1120;13
"Illinois";"US";679;5
"Illinois";"US";5869;104
"Illinois";"US";3279;63
"Illinois";"US";21697;388
"Illinois";"US";4676;74
"Illinois";"US";28814;299
"Illinois";"US";1202;12
"Illinois";"US";802;7
"Illinois";"US";4068;54
"Illinois";"US";39817;620
"Illinois";"US";958;29
"Illinois";"US";7629;114
"Illinois";"US";23668;360
"Illinois";"US";86;2433
"Illinois";"US";3386;52
"Illinois";"US";17388;220
"Illinois";"US";2293;19
"Illinois";"US";2716;69
"Illinois";"US";2290;30
"Illinois";"US";3340;66
"Illinois";"US";2966;33
"Illinois";"US";9587;190
"Illinois";"US";103822;1188
"Illinois";"US";13198;190
"Illinois";"US";49661;609
"Illinois";"US";6673;94
"Indiana";"US";5586;81
"Indiana";"US";69421;902
"Indiana";"US";13437;195
"Indiana";"US";1743;18
"Indiana";"US";2305;44
"Indiana";"US";10123;127
"Indiana";"US";1839;50
"Indiana";"US";3093;41
"Indiana";"US";8378;130
"Indiana";"US";20632;283
"Indiana";"US";4757;62
"Indiana";"US";6443;81
"Indiana";"US";1734;29
"Indiana";"US";5217;119
"Indiana";"US";8137;112
"Indiana";"US";9197;103
"Indiana";"US";4756;111
"Indiana";"US";17330;308
"Indiana";"US";8991;143
"Indiana";"US";41238;554
"Indiana";"US";4740;101
"Indiana";"US";12281;232
"Indiana";"US";3903;67
"Indiana";"US";3030;44
"Indiana";"US";3737;75
"Indiana";"US";7311;119
"Indiana";"US";12487;254
"Indiana";"US";4853;102
"Indiana";"US";52693;490
"Indiana";"US";13554;188
"Indiana";"US";7165;101
"Indiana";"US";27001;394
"Indiana";"US";9458;171
"Indiana";"US";17238;320
"Indiana";"US";7954;118
"Indiana";"US";7915;94
"Indiana";"US";6385;95
"Indiana";"US";3450;52
"Indiana";"US";6139;106
"Indiana";"US";4659;67
"Indiana";"US";28348;470
"Indiana";"US";7099;116
"Indiana";"US";14820;169
"Indiana";"US";4441;91
"Indiana";"US";17769;270
"Indiana";"US";74523;1270
"Indiana";"US";8273;188
"Indiana";"US";21749;465
"Indiana";"US";148805;2274
"Indiana";"US";9450;147
"Indiana";"US";1547;19
"Indiana";"US";6776;114
"Indiana";"US";17029;221
"Indiana";"US";7397;123
"Indiana";"US";10707;196
"Indiana";"US";1881;54
"Indiana";"US";9619;125
"Indiana";"US";941;13
"Indiana";"US";3426;74
"Indiana";"US";3637;78
"Indiana";"US";2556;32
"Indiana";"US";3022;54
"Indiana";"US";2586;45
"Indiana";"US";26504;395
"Indiana";"US";4201;44
"Indiana";"US";2177;60
"Indiana";"US";6604;86
"Indiana";"US";4103;108
"Indiana";"US";5765;94
"Indiana";"US";3220;33
"Indiana";"US";5071;80
"Indiana";"US";8646;133
"Indiana";"US";3714;48
"Indiana";"US";51480;662
"Indiana";"US";3690;75
"Indiana";"US";6932;89
"Indiana";"US";3555;55
"Indiana";"US";1520;13
"Indiana";"US";31738;281
"Indiana";"US";2571;67
"Indiana";"US";0;614
"Indiana";"US";1276;16
"Indiana";"US";35390;500
"Indiana";"US";2899;59
"Indiana";"US";19510;317
"Indiana";"US";6456;117
"Indiana";"US";1424;17
"Indiana";"US";12548;194
"Indiana";"US";3999;56
"Indiana";"US";12396;272
"Indiana";"US";5016;107
"Indiana";"US";4948;70
"Indiana";"US";6835;61
"Iowa";"US";1230;41
"Iowa";"US";605;9
"Iowa";"US";2181;56
"Iowa";"US";2173;58
"Iowa";"US";801;17
"Iowa";"US";4343;60
"Iowa";"US";23080;387
"Iowa";"US";4107;43
"Iowa";"US";4144;74
"Iowa";"US";3312;43
"Iowa";"US";5092;49
"Iowa";"US";2461;47
"Iowa";"US";2031;19
"Iowa";"US";3791;56
"Iowa";"US";2403;68
"Iowa";"US";2784;27
"Iowa";"US";8482;128
"Iowa";"US";2242;47
"Iowa";"US";1945;23
"Iowa";"US";1690;29
"Iowa";"US";3022;38
"Iowa";"US";2616;62
"Iowa";"US";8497;116
"Iowa";"US";3617;48
"Iowa";"US";16034;117
"Iowa";"US";1290;25
"Iowa";"US";1101;14
"Iowa";"US";3149;56
"Iowa";"US";7248;109
"Iowa";"US";3249;56
"Iowa";"US";19729;246
"Iowa";"US";1860;46
"Iowa";"US";2996;56
"Iowa";"US";2693;50
"Iowa";"US";1934;32
"Iowa";"US";1013;14
"Iowa";"US";1312;18
"Iowa";"US";1924;37
"Iowa";"US";1750;39
"Iowa";"US";2665;58
"Iowa";"US";2320;41
"Iowa";"US";2993;54
"Iowa";"US";2540;80
"Iowa";"US";4317;55
"Iowa";"US";1570;24
"Iowa";"US";1951;33
"Iowa";"US";1393;41
"Iowa";"US";2433;36
"Iowa";"US";3469;47
"Iowa";"US";6494;91
"Iowa";"US";2401;44
"Iowa";"US";20765;108
"Iowa";"US";4270;64
"Iowa";"US";1569;40
"Iowa";"US";3069;78
"Iowa";"US";6113;107
"Iowa";"US";34264;433
"Iowa";"US";1849;53
"Iowa";"US";1302;28
"Iowa";"US";2156;42
"Iowa";"US";2427;25
"Iowa";"US";3837;67
"Iowa";"US";5818;100
"Iowa";"US";6898;94
"Iowa";"US";2342;30
"Iowa";"US";1903;44
"Iowa";"US";1294;40
"Iowa";"US";1485;41
"Iowa";"US";1658;47
"Iowa";"US";6907;118
"Iowa";"US";2562;66
"Iowa";"US";1078;18
"Iowa";"US";2813;35
"Iowa";"US";1564;32
"Iowa";"US";5048;89
"Iowa";"US";1243;25
"Iowa";"US";84421;824
"Iowa";"US";16734;219
"Iowa";"US";2506;43
"Iowa";"US";838;30
"Iowa";"US";1809;26
"Iowa";"US";28244;301
"Iowa";"US";2079;43
"Iowa";"US";6352;77
"Iowa";"US";14328;59
"Iowa";"US";2908;78
"Iowa";"US";1037;14
"Iowa";"US";519;0
"Iowa";"US";2057;41
"Iowa";"US";997;23
"Iowa";"US";6794;146
"Iowa";"US";8923;108
"Iowa";"US";4060;65
"Iowa";"US";906;25
"Iowa";"US";7688;125
"Iowa";"US";2333;40
"Iowa";"US";2813;44
"Iowa";"US";21185;269
"Iowa";"US";1280;10
"Iowa";"US";2765;52
"Kansas";"US";2412;26
"Kansas";"US";1264;22
"Kansas";"US";2744;26
"Kansas";"US";646;7
"Kansas";"US";4507;67
"Kansas";"US";2742;44
"Kansas";"US";1913;40
"Kansas";"US";12204;140
"Kansas";"US";443;4
"Kansas";"US";584;12
"Kansas";"US";3912;78
"Kansas";"US";490;14
"Kansas";"US";362;7
"Kansas";"US";1358;31
"Kansas";"US";1738;30
"Kansas";"US";1456;28
"Kansas";"US";345;13
"Kansas";"US";6553;128
"Kansas";"US";7380;104
"Kansas";"US";490;13
"Kansas";"US";3330;61
"Kansas";"US";1633;29
"Kansas";"US";13647;106
"Kansas";"US";460;13
"Kansas";"US";378;6
"Kansas";"US";5000;75
"Kansas";"US";1539;31
"Kansas";"US";8398;94
"Kansas";"US";7595;97
"Kansas";"US";4291;62
"Kansas";"US";5117;61
"Kansas";"US";594;22
"Kansas";"US";365;12
"Kansas";"US";1522;30
"Kansas";"US";950;23
"Kansas";"US";225;3
"Kansas";"US";1103;18
"Kansas";"US";337;2
"Kansas";"US";1140;24
"Kansas";"US";5869;91
"Kansas";"US";689;9
"Kansas";"US";270;10
"Kansas";"US";2495;20
"Kansas";"US";2987;51
"Kansas";"US";611;11
"Kansas";"US";86028;971
"Kansas";"US";957;17
"Kansas";"US";1377;24
"Kansas";"US";446;6
"Kansas";"US";4142;63
"Kansas";"US";216;8
"Kansas";"US";11574;137
"Kansas";"US";422;7
"Kansas";"US";1790;21
"Kansas";"US";559;9
"Kansas";"US";6116;97
"Kansas";"US";2025;35
"Kansas";"US";1889;32
"Kansas";"US";5103;98
"Kansas";"US";779;14
"Kansas";"US";4884;69
"Kansas";"US";906;17
"Kansas";"US";5775;121
"Kansas";"US";915;22
"Kansas";"US";462;10
"Kansas";"US";2314;56
"Kansas";"US";3181;53
"Kansas";"US";555;17
"Kansas";"US";1626;32
"Kansas";"US";2370;39
"Kansas";"US";542;15
"Kansas";"US";874;14
"Kansas";"US";0;0
"Kansas";"US";1594;20
"Kansas";"US";1030;28
"Kansas";"US";3337;44
"Kansas";"US";1405;27
"Kansas";"US";570;7
"Kansas";"US";13233;174
"Kansas";"US";963;14
"Kansas";"US";1670;16
"Kansas";"US";8591;65
"Kansas";"US";925;13
"Kansas";"US";575;16
"Kansas";"US";1393;34
"Kansas";"US";9552;185
"Kansas";"US";915;31
"Kansas";"US";90060;1074
"Kansas";"US";5213;53
"Kansas";"US";28694;478
"Kansas";"US";587;16
"Kansas";"US";1139;13
"Kansas";"US";484;3
"Kansas";"US";800;19
"Kansas";"US";330;7
"Kansas";"US";1031;15
"Kansas";"US";3719;62
"Kansas";"US";1759;23
"Kansas";"US";542;8
"Kansas";"US";0;125
"Kansas";"US";1074;18
"Kansas";"US";332;5
"Kansas";"US";942;17
"Kansas";"US";334;8
"Kansas";"US";1732;34
"Kansas";"US";476;10
"Kansas";"US";29979;373
"Kentucky";"US";3785;85
"Kentucky";"US";4111;77
"Kentucky";"US";3928;54
"Kentucky";"US";782;25
"Kentucky";"US";8841;170
"Kentucky";"US";1894;33
"Kentucky";"US";6060;115
"Kentucky";"US";22753;218
"Kentucky";"US";3630;41
"Kentucky";"US";9350;123
"Kentucky";"US";5713;108
"Kentucky";"US";1356;19
"Kentucky";"US";2157;42
"Kentucky";"US";3244;46
"Kentucky";"US";13199;152
"Kentucky";"US";2561;43
"Kentucky";"US";2604;52
"Kentucky";"US";5439;66
"Kentucky";"US";13799;116
"Kentucky";"US";705;12
"Kentucky";"US";2196;32
"Kentucky";"US";5042;73
"Kentucky";"US";2899;61
"Kentucky";"US";10912;164
"Kentucky";"US";5803;48
"Kentucky";"US";5246;65
"Kentucky";"US";2381;38
"Kentucky";"US";1387;37
"Kentucky";"US";1451;19
"Kentucky";"US";18974;291
"Kentucky";"US";1677;34
"Kentucky";"US";1426;13
"Kentucky";"US";2503;35
"Kentucky";"US";55040;458
"Kentucky";"US";2408;40
"Kentucky";"US";7748;140
"Kentucky";"US";7877;106
"Kentucky";"US";854;21
"Kentucky";"US";1401;44
"Kentucky";"US";3025;55
"Kentucky";"US";4783;41
"Kentucky";"US";7669;135
"Kentucky";"US";5170;100
"Kentucky";"US";2563;35
"Kentucky";"US";7156;102
"Kentucky";"US";1554;18
"Kentucky";"US";19842;325
"Kentucky";"US";6048;147
"Kentucky";"US";3792;52
"Kentucky";"US";3845;77
"Kentucky";"US";8580;128
"Kentucky";"US";2929;35
"Kentucky";"US";594;22
"Kentucky";"US";9161;218
"Kentucky";"US";2936;55
"Kentucky";"US";129413;1749
"Kentucky";"US";8919;108
"Kentucky";"US";4020;74
"Kentucky";"US";26526;301
"Kentucky";"US";2563;43
"Kentucky";"US";7697;97
"Kentucky";"US";2536;53
"Kentucky";"US";13515;168
"Kentucky";"US";3010;44
"Kentucky";"US";1825;39
"Kentucky";"US";2343;33
"Kentucky";"US";4282;80
"Kentucky";"US";2869;64
"Kentucky";"US";4573;105
"Kentucky";"US";1552;47
"Kentucky";"US";5377;93
"Kentucky";"US";2061;28
"Kentucky";"US";17586;206
"Kentucky";"US";2541;31
"Kentucky";"US";4274;57
"Kentucky";"US";5304;85
"Kentucky";"US";2104;37
"Kentucky";"US";2832;78
"Kentucky";"US";11073;198
"Kentucky";"US";3868;65
"Kentucky";"US";1680;41
"Kentucky";"US";3691;47
"Kentucky";"US";992;25
"Kentucky";"US";4786;90
"Kentucky";"US";2097;48
"Kentucky";"US";2513;66
"Kentucky";"US";4833;69
"Kentucky";"US";3086;16
"Kentucky";"US";6108;97
"Kentucky";"US";9111;107
"Kentucky";"US";1294;27
"Kentucky";"US";4756;89
"Kentucky";"US";11052;107
"Kentucky";"US";1581;28
"Kentucky";"US";1045;22
"Kentucky";"US";2229;26
"Kentucky";"US";6566;125
"Kentucky";"US";11593;213
"Kentucky";"US";2967;25
"Kentucky";"US";11630;209
"Kentucky";"US";408;16
"Kentucky";"US";3423;43
"Kentucky";"US";4243;44
"Kentucky";"US";4162;61
"Kentucky";"US";9386;66
"Kentucky";"US";7765;118
"Kentucky";"US";3562;69
"Kentucky";"US";3241;40
"Kentucky";"US";6115;96
"Kentucky";"US";1936;36
"Kentucky";"US";2384;29
"Kentucky";"US";1401;25
"Kentucky";"US";9;0
"Kentucky";"US";2722;43
"Kentucky";"US";27750;292
"Kentucky";"US";2576;49
"Kentucky";"US";3503;71
