"Province_State";"Country_Region";"Confirmed";"Deaths"
"Arizona";"US";18897;560
"Arizona";"US";24986;494
"Arizona";"US";37044;432
"Arizona";"US";14545;327
"Arizona";"US";10373;161
"Arizona";"US";1906;30
"Arizona";"US";4457;114
"Arizona";"US";1099621;14363
"Arizona";"US";48948;1258
"Arizona";"US";32907;791
"Arizona";"US";0;0
"Arizona";"US";215256;3353
"Arizona";"US";110866;1408
"Arizona";"US";13532;208
"Arizona";"US";2;0
"Arizona";"US";41871;1034
"Arizona";"US";54419;1024
"Arkansas";"US";5103;67
"Arkansas";"US";4443;56
"Arkansas";"US";7727;212
"Arkansas";"US";58617;713
"Arkansas";"US";8393;146
"Arkansas";"US";2670;43
"Arkansas";"US";775;9
"Arkansas";"US";5447;87
"Arkansas";"US";2558;50
"Arkansas";"US";4702;66
"Arkansas";"US";3626;77
"Arkansas";"US";5620;106
"Arkansas";"US";2006;33
"Arkansas";"US";4698;77
"Arkansas";"US";4806;50
"Arkansas";"US";33044;271
"Arkansas";"US";14223;205
"Arkansas";"US";12737;195
"Arkansas";"US";4231;73
"Arkansas";"US";1563;21
"Arkansas";"US";2722;35
"Arkansas";"US";4143;58
"Arkansas";"US";30863;259
"Arkansas";"US";3465;62
"Arkansas";"US";2405;79
"Arkansas";"US";19908;436
"Arkansas";"US";3892;52
"Arkansas";"US";14147;140
"Arkansas";"US";4072;51
"Arkansas";"US";9798;113
"Arkansas";"US";3460;40
"Arkansas";"US";9225;182
"Arkansas";"US";3496;61
"Arkansas";"US";5405;49
"Arkansas";"US";17087;244
"Arkansas";"US";5936;65
"Arkansas";"US";1148;28
"Arkansas";"US";4436;64
"Arkansas";"US";2700;54
"Arkansas";"US";4566;60
"Arkansas";"US";2883;85
"Arkansas";"US";4503;57
"Arkansas";"US";17639;195
"Arkansas";"US";3493;47
"Arkansas";"US";2928;76
"Arkansas";"US";8393;158
"Arkansas";"US";11777;166
"Arkansas";"US";1766;28
"Arkansas";"US";1353;53
"Arkansas";"US";1948;43
"Arkansas";"US";1589;45
"Arkansas";"US";4814;92
"Arkansas";"US";2204;27
"Arkansas";"US";4416;84
"Arkansas";"US";2263;39
"Arkansas";"US";7024;108
"Arkansas";"US";3629;130
"Arkansas";"US";16250;171
"Arkansas";"US";1762;32
"Arkansas";"US";92233;1002
"Arkansas";"US";4326;70
"Arkansas";"US";27349;269
"Arkansas";"US";2021;35
"Arkansas";"US";1815;35
"Arkansas";"US";29663;423
"Arkansas";"US";5217;63
"Arkansas";"US";3993;83
"Arkansas";"US";6509;74
"Arkansas";"US";2412;51
"Arkansas";"US";20003;0
"Arkansas";"US";8309;157
"Arkansas";"US";3090;46
"Arkansas";"US";60943;530
"Arkansas";"US";18851;218
"Arkansas";"US";1510;24
"Arkansas";"US";6093;93
"California";"US";214939;1575
"California";"US";119;0
"California";"US";7064;73
"California";"US";32484;350
"California";"US";6006;95
"California";"US";3840;21
"California";"US";162809;1091
"California";"US";4368;43
"California";"US";24845;179
"California";"US";201080;2429
"California";"US";5470;39
"California";"US";15471;129
"California";"US";52057;820
"California";"US";3880;50
"California";"US";196125;1974
"California";"US";43195;396
"California";"US";8639;118
"California";"US";8994;59
"California";"US";2467797;28417
"California";"US";33030;336
"California";"US";30486;253
"California";"US";2345;19
"California";"US";11943;111
"California";"US";57147;727
"California";"US";862;6
"California";"US";2826;4
"California";"US";70370;651
"California";"US";20803;111
"California";"US";13685;112
"California";"US";509891;5953
"California";"US";0;0
"California";"US";58374;513
"California";"US";2449;12
"California";"US";535126;5623
"California";"US";247778;2623
"California";"US";11153;91
"California";"US";513848;6267
"California";"US";667568;4559
"California";"US";109859;702
"California";"US";146726;1960
"California";"US";45057;385
"California";"US";101729;647
"California";"US";72722;589
"California";"US";257994;1993
"California";"US";35593;237
"California";"US";30590;512
"California";"US";276;0
"California";"US";5801;62
"California";"US";67327;391
"California";"US";68776;432
"California";"US";115652;1517
"California";"US";18472;199
"California";"US";12228;142
"California";"US";1167;19
"California";"US";107113;1211
"California";"US";9979;91
"California";"US";6354;3
"California";"US";155655;1256
"California";"US";32382;273
"California";"US";14050;103
"Colorado";"US";118899;1113
"Colorado";"US";3700;58
"Colorado";"US";134793;1035
"Colorado";"US";2581;9
"Colorado";"US";658;8
"Colorado";"US";2110;46
"Colorado";"US";53871;309
"Colorado";"US";11612;102
"Colorado";"US";3806;39
"Colorado";"US";282;9
"Colorado";"US";1381;10
"Colorado";"US";1409;49
"Colorado";"US";571;14
"Colorado";"US";2741;27
"Colorado";"US";552;16
"Colorado";"US";5217;124
"Colorado";"US";151854;1141
"Colorado";"US";318;7
"Colorado";"US";68572;366
"Colorado";"US";14491;33
"Colorado";"US";160065;1482
"Colorado";"US";4199;32
"Colorado";"US";12047;164
"Colorado";"US";12815;80
"Colorado";"US";854;4
"Colorado";"US";3169;20
"Colorado";"US";2955;13
"Colorado";"US";106;0
"Colorado";"US";1178;28
"Colorado";"US";137;0
"Colorado";"US";106859;1161
"Colorado";"US";303;4
"Colorado";"US";1441;29
"Colorado";"US";10797;72
"Colorado";"US";1654;2
"Colorado";"US";64693;420
"Colorado";"US";2920;37
"Colorado";"US";1812;9
"Colorado";"US";6021;101
"Colorado";"US";35805;488
"Colorado";"US";195;1
"Colorado";"US";2602;50
"Colorado";"US";4952;60
"Colorado";"US";8003;151
"Colorado";"US";4962;128
"Colorado";"US";3775;118
"Colorado";"US";769;6
"Colorado";"US";0;0
"Colorado";"US";2513;17
"Colorado";"US";728;15
"Colorado";"US";5789;6
"Colorado";"US";2289;45
"Colorado";"US";39121;708
"Colorado";"US";1401;13
"Colorado";"US";2311;41
"Colorado";"US";5721;24
"Colorado";"US";982;10
"Colorado";"US";175;0
"Colorado";"US";2024;7
"Colorado";"US";401;7
"Colorado";"US";8998;12
"Colorado";"US";4255;54
"Colorado";"US";119;0
"Colorado";"US";843;26
"Colorado";"US";72047;617
"Colorado";"US";1644;22
"Connecticut";"US";186231;2490
"Connecticut";"US";162615;2824
"Connecticut";"US";28726;401
"Connecticut";"US";24761;437
"Connecticut";"US";176971;2534
"Connecticut";"US";48476;567
"Connecticut";"US";18250;239
"Connecticut";"US";2577;12
"Connecticut";"US";23067;265
"Delaware";"US";45510;536
"Delaware";"US";135915;1206
"Delaware";"US";56204;738
"Delaware";"US";872;0
"Diamond Princess";"US";49;0
"District of Columbia";"US";127200;1267
"Florida";"US";58853;538
"Florida";"US";7417;122
"Florida";"US";40734;711
"Florida";"US";6517;130
"Florida";"US";117094;1803
"Florida";"US";564397;5067
"Florida";"US";3595;85
"Florida";"US";30627;677
"Florida";"US";25432;849
"Florida";"US";45799;710
"Florida";"US";77641;894
"Florida";"US";18406;324
"Florida";"US";8313;139
"Florida";"US";3460;52
"Florida";"US";226792;2918
"Florida";"US";73456;1118
"Florida";"US";19559;285
"Florida";"US";2704;46
"Florida";"US";11858;164
"Florida";"US";3795;71
"Florida";"US";1803;34
"Florida";"US";3739;66
"Florida";"US";3463;49
"Florida";"US";7720;104
"Florida";"US";10667;145
"Florida";"US";36948;973
"Florida";"US";20838;574
"Florida";"US";334482;3162
"Florida";"US";4832;73
"Florida";"US";29036;580
"Florida";"US";12792;244
"Florida";"US";3422;36
"Florida";"US";2471;52
"Florida";"US";75015;1271
"Florida";"US";171307;1885
"Florida";"US";74880;533
"Florida";"US";8858;115
"Florida";"US";2237;25
"Florida";"US";4884;69
"Florida";"US";85070;1233
"Florida";"US";73176;1822
"Florida";"US";28699;532
"Florida";"US";1105391;9414
"Florida";"US";17000;101
"Florida";"US";19660;251
"Florida";"US";45031;586
"Florida";"US";9754;164
"Florida";"US";340846;2337
"Florida";"US";104506;952
"Florida";"US";342003;4356
"Florida";"US";107177;1651
"Florida";"US";185177;2802
"Florida";"US";179085;2560
"Florida";"US";15554;386
"Florida";"US";42187;534
"Florida";"US";78606;1358
"Florida";"US";92415;914
"Florida";"US";54465;479
"Florida";"US";67012;1062
"Florida";"US";18611;481
"Florida";"US";11244;271
"Florida";"US";5780;84
"Florida";"US";2961;605
"Florida";"US";3778;104
"Florida";"US";103387;1659
"Florida";"US";8534;108
"Florida";"US";15655;177
"Florida";"US";5831;87
"Georgia";"US";4252;111
"Georgia";"US";1855;39
"Georgia";"US";3072;65
"Georgia";"US";481;14
"Georgia";"US";8666;205
"Georgia";"US";3506;73
"Georgia";"US";20043;214
"Georgia";"US";26459;395
"Georgia";"US";3792;113
"Georgia";"US";4400;72
"Georgia";"US";33675;684
"Georgia";"US";3022;85
"Georgia";"US";3553;93
"Georgia";"US";3051;76
"Georgia";"US";7852;78
"Georgia";"US";14026;231
"Georgia";"US";4775;88
"Georgia";"US";6014;128
"Georgia";"US";1031;22
"Georgia";"US";9655;101
"Georgia";"US";1831;91
"Georgia";"US";21851;384
"Georgia";"US";12288;131
"Georgia";"US";2546;58
"Georgia";"US";54589;749
"Georgia";"US";6555;21
"Georgia";"US";5785;115
"Georgia";"US";57758;506
"Georgia";"US";27253;194
"Georgia";"US";468;4
"Georgia";"US";56272;814
"Georgia";"US";1808;36
"Georgia";"US";154274;1518
"Georgia";"US";9431;250
"Georgia";"US";9834;209
"Georgia";"US";31588;333
"Georgia";"US";4433;65
"Georgia";"US";30242;415
"Georgia";"US";1507;48
"Georgia";"US";4124;124
"Georgia";"US";2737;25
"Georgia";"US";6208;85
"Georgia";"US";128917;1448
"Georgia";"US";5716;113
"Georgia";"US";4578;137
"Georgia";"US";2100;63
"Georgia";"US";16699;441
"Georgia";"US";32261;330
"Georgia";"US";2444;58
"Georgia";"US";853;11
"Georgia";"US";11179;177
"Georgia";"US";4091;95
"Georgia";"US";5332;144
"Georgia";"US";2034;58
"Georgia";"US";4609;124
"Georgia";"US";19734;268
"Georgia";"US";24427;420
"Georgia";"US";47867;313
"Georgia";"US";4872;90
"Georgia";"US";193430;1941
"Georgia";"US";5917;150
"Georgia";"US";529;22
"Georgia";"US";19850;356
"Georgia";"US";13994;218
"Georgia";"US";4793;95
"Georgia";"US";3591;74
"Georgia";"US";186117;1619
"Georgia";"US";8982;227
"Georgia";"US";49113;721
"Georgia";"US";1435;84
"Georgia";"US";4897;142
"Georgia";"US";5415;97
"Georgia";"US";4404;77
"Georgia";"US";1966;43
"Georgia";"US";53420;563
"Georgia";"US";34673;434
"Georgia";"US";1654;42
"Georgia";"US";19412;245
"Georgia";"US";2873;64
"Georgia";"US";3433;64
"Georgia";"US";3325;98
"Georgia";"US";1369;64
"Georgia";"US";1976;64
"Georgia";"US";4471;100
"Georgia";"US";4465;104
"Georgia";"US";2028;17
"Georgia";"US";12426;266
"Georgia";"US";6084;90
"Georgia";"US";10468;139
"Georgia";"US";1466;33
"Georgia";"US";2344;29
"Georgia";"US";27625;331
"Georgia";"US";6306;112
"Georgia";"US";1902;46
"Georgia";"US";6351;85
"Georgia";"US";1310;43
"Georgia";"US";4557;83
"Georgia";"US";2123;35
"Georgia";"US";4062;124
"Georgia";"US";1523;25
"Georgia";"US";4461;102
"Georgia";"US";5362;155
"Georgia";"US";1778;46
"Georgia";"US";4136;52
"Georgia";"US";9934;153
"Georgia";"US";34138;689
"Georgia";"US";22583;386
"Georgia";"US";7865;85
"Georgia";"US";2955;46
"Georgia";"US";66186;1228
"Georgia";"US";34888;365
"Georgia";"US";5477;115
"Georgia";"US";7249;135
"Georgia";"US";4953;108
"Georgia";"US";4878;77
"Georgia";"US";10849;169
"Georgia";"US";1944;68
"Georgia";"US";4107;92
"Georgia";"US";367;4
"Georgia";"US";3285;83
"Georgia";"US";1282;45
"Georgia";"US";45419;775
"Georgia";"US";16836;276
"Georgia";"US";997;8
"Georgia";"US";2305;62
"Georgia";"US";1917;27
"Georgia";"US";14597;353
"Georgia";"US";5634;128
"Georgia";"US";1899;31
"Georgia";"US";5990;145
"Georgia";"US";1066;30
"Georgia";"US";218;3
"Georgia";"US";4403;120
"Georgia";"US";1748;46
"Georgia";"US";2669;75
"Georgia";"US";1713;59
"Georgia";"US";9991;186
"Georgia";"US";10454;193
"Georgia";"US";6323;177
"Georgia";"US";2094;93
"Georgia";"US";1479;55
"Georgia";"US";14403;335
"Georgia";"US";2269;50
"Georgia";"US";1396;62
"Georgia";"US";11630;11
"Georgia";"US";4264;135
"Georgia";"US";7051;198
"Georgia";"US";14169;184
"Georgia";"US";20268;371
"Georgia";"US";8661;252
"Georgia";"US";969;26
"Georgia";"US";3940;127
"Georgia";"US";6800;183
"Georgia";"US";387;7
"Georgia";"US";1097;36
"Georgia";"US";6031;139
"Georgia";"US";29923;368
"Georgia";"US";1638;61
"Georgia";"US";1962;40
"Georgia";"US";1973;49
"Georgia";"US";4061;97
"Grand Princess";"US";103;3
"Guam";"US";26851;276
"Hawaii";"US";21047;160
"Hawaii";"US";140688;842
"Hawaii";"US";8266;21
"Hawaii";"US";24450;108
"Hawaii";"US";4655;11
"Hawaii";"US";0;0
"Idaho";"US";99096;904
"Idaho";"US";608;14
"Idaho";"US";17545;222
"Idaho";"US";832;15
"Idaho";"US";1829;33
"Idaho";"US";8654;140
"Idaho";"US";4628;28
"Idaho";"US";922;11
"Idaho";"US";7322;158
"Idaho";"US";27295;256
"Idaho";"US";1812;53
"Idaho";"US";431;7
"Idaho";"US";118;1
"Idaho";"US";50228;617
"Idaho";"US";1279;23
"Idaho";"US";4204;48
"Idaho";"US";98;0
"Idaho";"US";1986;29
"Idaho";"US";464;7
"Idaho";"US";5010;55
"Idaho";"US";2111;27
"Idaho";"US";2013;21
"Idaho";"US";3151;73
"Idaho";"US";2542;46
"Idaho";"US";2639;43
"Idaho";"US";5371;55
"Idaho";"US";4699;58
"Idaho";"US";34796;513
"Idaho";"US";5623;42
"Idaho";"US";1149;25
"Idaho";"US";965;24
"Idaho";"US";836;14
"Idaho";"US";10915;43
"Idaho";"US";3447;55
"Idaho";"US";7775;120
"Idaho";"US";697;10
"Idaho";"US";1884;43
"Idaho";"US";4694;75
"Idaho";"US";1267;17
"Idaho";"US";2331;70
"Idaho";"US";2439;8
"Idaho";"US";18269;254
"Idaho";"US";0;0
"Idaho";"US";2036;13
"Idaho";"US";2047;52
"Illinois";"US";19923;185
"Illinois";"US";1110;13
"Illinois";"US";3900;28
"Illinois";"US";12364;100
"Illinois";"US";2068;13
"Illinois";"US";7458;116
"Illinois";"US";1429;4
"Illinois";"US";3539;43
"Illinois";"US";4204;32
"Illinois";"US";53669;249
"Illinois";"US";8844;101
"Illinois";"US";4135;47
"Illinois";"US";4114;61
"Illinois";"US";10879;110
"Illinois";"US";13406;152
"Illinois";"US";1043508;12846
"Illinois";"US";4951;37
"Illinois";"US";2969;34
"Illinois";"US";3883;33
"Illinois";"US";20496;169
"Illinois";"US";5742;45
"Illinois";"US";187028;1540
"Illinois";"US";4447;55
"Illinois";"US";1554;24
"Illinois";"US";9651;118
"Illinois";"US";6332;86
"Illinois";"US";3991;62
"Illinois";"US";10661;143
"Illinois";"US";8801;104
"Illinois";"US";1129;11
"Illinois";"US";3340;41
"Illinois";"US";11779;118
"Illinois";"US";1882;26
"Illinois";"US";3823;43
"Illinois";"US";900;18
"Illinois";"US";1023;15
"Illinois";"US";11200;102
"Illinois";"US";6570;97
"Illinois";"US";13331;104
"Illinois";"US";2387;24
"Illinois";"US";9361;157
"Illinois";"US";5669;59
"Illinois";"US";3565;32
"Illinois";"US";3406;37
"Illinois";"US";111479;1000
"Illinois";"US";26892;334
"Illinois";"US";27769;140
"Illinois";"US";11429;192
"Illinois";"US";25857;348
"Illinois";"US";132514;1204
"Illinois";"US";4684;40
"Illinois";"US";7731;72
"Illinois";"US";9605;125
"Illinois";"US";8521;82
"Illinois";"US";27161;305
"Illinois";"US";11376;128
"Illinois";"US";63580;691
"Illinois";"US";10549;180
"Illinois";"US";2483;26
"Illinois";"US";3473;57
"Illinois";"US";3303;61
"Illinois";"US";6142;76
"Illinois";"US";62874;394
"Illinois";"US";43291;261
"Illinois";"US";3128;17
"Illinois";"US";3481;38
"Illinois";"US";8573;114
"Illinois";"US";8437;90
"Illinois";"US";8202;110
"Illinois";"US";3652;40
"Illinois";"US";12518;122
"Illinois";"US";5;0
"Illinois";"US";42612;455
"Illinois";"US";6271;88
"Illinois";"US";3887;19
"Illinois";"US";4499;62
"Illinois";"US";816;7
"Illinois";"US";1519;15
"Illinois";"US";1020;7
"Illinois";"US";8660;112
"Illinois";"US";4476;69
"Illinois";"US";29966;431
"Illinois";"US";6614;82
"Illinois";"US";48526;333
"Illinois";"US";1775;15
"Illinois";"US";1162;10
"Illinois";"US";5513;63
"Illinois";"US";58645;671
"Illinois";"US";1322;30
"Illinois";"US";10354;140
"Illinois";"US";33202;420
"Illinois";"US";242;2433
"Illinois";"US";4553;58
"Illinois";"US";25102;258
"Illinois";"US";3183;19
"Illinois";"US";3601;77
"Illinois";"US";3104;31
"Illinois";"US";4488;72
"Illinois";"US";3840;35
"Illinois";"US";13591;207
"Illinois";"US";149677;1337
"Illinois";"US";19178;218
"Illinois";"US";69472;724
"Illinois";"US";9362;99
"Indiana";"US";6713;103
"Indiana";"US";94608;1024
"Indiana";"US";18433;216
"Indiana";"US";2215;21
"Indiana";"US";2759;55
"Indiana";"US";13622;138
"Indiana";"US";2335;56
"Indiana";"US";3845;49
"Indiana";"US";10380;143
"Indiana";"US";26328;328
"Indiana";"US";6152;75
"Indiana";"US";8275;96
"Indiana";"US";2201;32
"Indiana";"US";6661;130
"Indiana";"US";10292;132
"Indiana";"US";11825;113
"Indiana";"US";6062;120
"Indiana";"US";21877;370
"Indiana";"US";11418;152
"Indiana";"US";50026;632
"Indiana";"US";5886;122
"Indiana";"US";16129;257
"Indiana";"US";4825;80
"Indiana";"US";3828;50
"Indiana";"US";4403;93
"Indiana";"US";9749;126
"Indiana";"US";15566;299
"Indiana";"US";6159;112
"Indiana";"US";73638;551
"Indiana";"US";18857;220
"Indiana";"US";9157;117
"Indiana";"US";36850;462
"Indiana";"US";11771;201
"Indiana";"US";22382;381
"Indiana";"US";10277;140
"Indiana";"US";10772;104
"Indiana";"US";8325;116
"Indiana";"US";4199;64
"Indiana";"US";8030;127
"Indiana";"US";6000;81
"Indiana";"US";38772;527
"Indiana";"US";9162;125
"Indiana";"US";18124;203
"Indiana";"US";5357;97
"Indiana";"US";23600;313
"Indiana";"US";101041;1517
"Indiana";"US";10308;221
"Indiana";"US";29301;547
"Indiana";"US";207765;2558
"Indiana";"US";11444;171
"Indiana";"US";1918;22
"Indiana";"US";8249;135
"Indiana";"US";23478;249
"Indiana";"US";9377;144
"Indiana";"US";14615;232
"Indiana";"US";2354;61
"Indiana";"US";11983;142
"Indiana";"US";1252;16
"Indiana";"US";4350;83
"Indiana";"US";5068;100
"Indiana";"US";3273;38
"Indiana";"US";3975;55
"Indiana";"US";3278;45
"Indiana";"US";34709;476
"Indiana";"US";5616;48
"Indiana";"US";2753;75
"Indiana";"US";8306;100
"Indiana";"US";5171;129
"Indiana";"US";7278;116
"Indiana";"US";4188;39
"Indiana";"US";6635;86
"Indiana";"US";11877;152
"Indiana";"US";4574;56
"Indiana";"US";65362;761
"Indiana";"US";4439;86
"Indiana";"US";8739;105
"Indiana";"US";4498;66
"Indiana";"US";2014;14
"Indiana";"US";44411;338
"Indiana";"US";3206;75
"Indiana";"US";0;759
"Indiana";"US";1726;19
"Indiana";"US";48959;530
"Indiana";"US";3635;62
"Indiana";"US";25941;346
"Indiana";"US";7914;139
"Indiana";"US";1795;22
"Indiana";"US";17207;215
"Indiana";"US";5114;70
"Indiana";"US";16474;303
"Indiana";"US";6001;120
"Indiana";"US";6244;84
"Indiana";"US";8867;71
"Iowa";"US";1434;46
"Iowa";"US";693;12
"Iowa";"US";2587;58
"Iowa";"US";2512;60
"Iowa";"US";952;18
"Iowa";"US";5363;69
"Iowa";"US";29093;421
"Iowa";"US";4878;46
"Iowa";"US";4895;77
"Iowa";"US";3985;48
"Iowa";"US";5736;51
"Iowa";"US";2813;48
"Iowa";"US";2337;20
"Iowa";"US";4393;58
"Iowa";"US";2667;73
"Iowa";"US";3498;28
"Iowa";"US";9916;146
"Iowa";"US";2632;54
"Iowa";"US";2369;28
"Iowa";"US";1977;31
"Iowa";"US";3562;40
"Iowa";"US";3064;68
"Iowa";"US";10208;126
"Iowa";"US";4128;49
"Iowa";"US";19858;125
"Iowa";"US";1463;27
"Iowa";"US";1314;22
"Iowa";"US";3668;65
"Iowa";"US";8096;116
"Iowa";"US";3747;63
"Iowa";"US";23047;272
"Iowa";"US";2128;49
"Iowa";"US";3561;63
"Iowa";"US";3130;58
"Iowa";"US";2248;36
"Iowa";"US";1201;20
"Iowa";"US";1527;19
"Iowa";"US";2242;39
"Iowa";"US";2081;41
"Iowa";"US";3115;65
"Iowa";"US";2551;45
"Iowa";"US";3610;56
"Iowa";"US";3008;86
"Iowa";"US";4945;60
"Iowa";"US";1820;26
"Iowa";"US";2429;35
"Iowa";"US";1561;44
"Iowa";"US";3107;39
"Iowa";"US";4152;62
"Iowa";"US";7532;97
"Iowa";"US";2916;47
"Iowa";"US";28567;120
"Iowa";"US";4934;68
"Iowa";"US";1799;44
"Iowa";"US";3516;84
"Iowa";"US";6997;117
"Iowa";"US";45115;501
"Iowa";"US";2223;56
"Iowa";"US";1545;29
"Iowa";"US";2542;45
"Iowa";"US";2815;29
"Iowa";"US";4396;79
"Iowa";"US";6717;110
"Iowa";"US";8262;96
"Iowa";"US";2821;36
"Iowa";"US";2222;48
"Iowa";"US";1464;41
"Iowa";"US";1671;44
"Iowa";"US";1889;49
"Iowa";"US";8389;122
"Iowa";"US";3049;67
"Iowa";"US";1276;20
"Iowa";"US";3076;39
"Iowa";"US";1819;34
"Iowa";"US";5776;93
"Iowa";"US";1444;25
"Iowa";"US";106247;920
"Iowa";"US";20625;263
"Iowa";"US";2998;52
"Iowa";"US";989;31
"Iowa";"US";2115;28
"Iowa";"US";36130;335
"Iowa";"US";2413;46
"Iowa";"US";7319;80
"Iowa";"US";17066;70
"Iowa";"US";3470;83
"Iowa";"US";1152;21
"Iowa";"US";17529;0
"Iowa";"US";2397;45
"Iowa";"US";1201;24
"Iowa";"US";7926;166
"Iowa";"US";10806;120
"Iowa";"US";4978;70
"Iowa";"US";1065;27
"Iowa";"US";9356;140
"Iowa";"US";2646;41
"Iowa";"US";3361;46
"Iowa";"US";25594;294
"Iowa";"US";1561;11
"Iowa";"US";3346;56
"Kansas";"US";3449;30
"Kansas";"US";1897;23
"Kansas";"US";3814;31
"Kansas";"US";878;8
"Kansas";"US";5661;74
"Kansas";"US";3896;45
"Kansas";"US";2455;45
"Kansas";"US";16951;150
"Kansas";"US";590;6
"Kansas";"US";765;16
"Kansas";"US";5214;81
"Kansas";"US";620;14
"Kansas";"US";464;7
"Kansas";"US";1754;32
"Kansas";"US";2040;34
"Kansas";"US";2133;34
"Kansas";"US";419;13
"Kansas";"US";9216;139
"Kansas";"US";10383;107
"Kansas";"US";571;17
"Kansas";"US";4232;64
"Kansas";"US";2106;32
"Kansas";"US";21646;119
"Kansas";"US";525;13
"Kansas";"US";491;7
"Kansas";"US";6386;78
"Kansas";"US";1844;30
"Kansas";"US";10216;105
"Kansas";"US";9887;104
"Kansas";"US";6308;68
"Kansas";"US";7705;63
"Kansas";"US";717;23
"Kansas";"US";483;13
"Kansas";"US";2016;33
"Kansas";"US";1143;23
"Kansas";"US";304;3
"Kansas";"US";1603;20
"Kansas";"US";428;3
"Kansas";"US";1534;24
"Kansas";"US";8225;108
"Kansas";"US";868;10
"Kansas";"US";382;10
"Kansas";"US";3486;22
"Kansas";"US";4265;54
"Kansas";"US";718;13
"Kansas";"US";126149;1075
"Kansas";"US";1164;18
"Kansas";"US";1807;25
"Kansas";"US";587;7
"Kansas";"US";5702;68
"Kansas";"US";260;10
"Kansas";"US";16478;157
"Kansas";"US";559;8
"Kansas";"US";2518;23
"Kansas";"US";770;9
"Kansas";"US";8789;105
"Kansas";"US";2964;38
"Kansas";"US";2342;38
"Kansas";"US";6845;112
"Kansas";"US";1095;15
"Kansas";"US";6829;79
"Kansas";"US";1259;18
"Kansas";"US";8139;132
"Kansas";"US";1315;23
"Kansas";"US";578;10
"Kansas";"US";2926;60
"Kansas";"US";4452;57
"Kansas";"US";724;17
"Kansas";"US";1874;35
"Kansas";"US";3463;41
"Kansas";"US";703;15
"Kansas";"US";1070;16
"Kansas";"US";0;0
"Kansas";"US";1871;21
"Kansas";"US";1236;28
"Kansas";"US";4949;50
"Kansas";"US";1733;30
"Kansas";"US";645;10
"Kansas";"US";16446;200
"Kansas";"US";1221;14
"Kansas";"US";2303;17
"Kansas";"US";11008;70
"Kansas";"US";1204;18
"Kansas";"US";737;17
"Kansas";"US";1718;34
"Kansas";"US";12517;209
"Kansas";"US";1175;33
"Kansas";"US";128867;1135
"Kansas";"US";6655;58
"Kansas";"US";42041;506
"Kansas";"US";720;18
"Kansas";"US";1369;18
"Kansas";"US";592;5
"Kansas";"US";1032;25
"Kansas";"US";411;7
"Kansas";"US";1328;17
"Kansas";"US";5044;64
"Kansas";"US";2135;26
"Kansas";"US";692;9
"Kansas";"US";0;0
"Kansas";"US";1483;21
"Kansas";"US";388;5
"Kansas";"US";1234;20
"Kansas";"US";448;8
"Kansas";"US";2436;35
"Kansas";"US";700;11
"Kansas";"US";42661;423
"Kentucky";"US";4450;95
"Kentucky";"US";5294;86
"Kentucky";"US";5036;58
"Kentucky";"US";1039;26
"Kentucky";"US";10625;190
"Kentucky";"US";2271;34
"Kentucky";"US";7087;121
"Kentucky";"US";32015;236
"Kentucky";"US";4668;45
"Kentucky";"US";12630;139
"Kentucky";"US";6721;118
"Kentucky";"US";1777;22
"Kentucky";"US";2642;49
"Kentucky";"US";4150;58
"Kentucky";"US";17769;170
"Kentucky";"US";2951;46
"Kentucky";"US";3154;55
"Kentucky";"US";6844;73
"Kentucky";"US";19671;128
"Kentucky";"US";846;16
"Kentucky";"US";2986;38
"Kentucky";"US";6535;87
"Kentucky";"US";3253;64
"Kentucky";"US";12811;180
"Kentucky";"US";7802;50
"Kentucky";"US";5958;69
"Kentucky";"US";2797;41
"Kentucky";"US";1704;39
"Kentucky";"US";1762;23
"Kentucky";"US";25368;332
"Kentucky";"US";2058;35
"Kentucky";"US";1577;14
"Kentucky";"US";2970;38
"Kentucky";"US";78233;496
"Kentucky";"US";2948;44
"Kentucky";"US";9176;150
"Kentucky";"US";10730;121
"Kentucky";"US";1019;23
"Kentucky";"US";1905;45
"Kentucky";"US";3823;61
"Kentucky";"US";5881;43
"Kentucky";"US";9482;142
"Kentucky";"US";6321;113
"Kentucky";"US";2919;36
"Kentucky";"US";9529;111
"Kentucky";"US";2044;19
"Kentucky";"US";26429;367
"Kentucky";"US";7094;168
"Kentucky";"US";4974;57
"Kentucky";"US";4500;85
"Kentucky";"US";11291;138
"Kentucky";"US";4013;40
"Kentucky";"US";700;22
"Kentucky";"US";11486;223
"Kentucky";"US";3387;60
"Kentucky";"US";183765;1913
"Kentucky";"US";12447;117
"Kentucky";"US";4708;82
"Kentucky";"US";36328;325
"Kentucky";"US";2984;51
"Kentucky";"US";8966;113
"Kentucky";"US";3006;60
"Kentucky";"US";15183;186
"Kentucky";"US";3570;51
"Kentucky";"US";2085;44
"Kentucky";"US";2678;39
"Kentucky";"US";5050;87
"Kentucky";"US";3596;71
"Kentucky";"US";5230;110
"Kentucky";"US";1867;51
"Kentucky";"US";6776;101
"Kentucky";"US";2268;31
"Kentucky";"US";22466;222
"Kentucky";"US";3014;37
"Kentucky";"US";5308;65
"Kentucky";"US";6729;91
"Kentucky";"US";2511;43
"Kentucky";"US";3759;88
"Kentucky";"US";14397;206
"Kentucky";"US";4272;67
"Kentucky";"US";2147;44
"Kentucky";"US";4598;57
"Kentucky";"US";1156;28
"Kentucky";"US";5807;95
