"Province_State";"Country_Region";"Confirmed";"Deaths"
"Wisconsin";"US";160127;1691
"Wisconsin";"US";7406;58
"Wisconsin";"US";7842;78
"Wisconsin";"US";5729;97
"Wisconsin";"US";34252;284
"Wisconsin";"US";13475;123
"Wisconsin";"US";1294;10
"Wisconsin";"US";7364;52
"Wisconsin";"US";8139;91
"Wisconsin";"US";10804;108
"Wisconsin";"US";2174;16
"Wisconsin";"US";34392;474
"Wisconsin";"US";2469;29
"Wisconsin";"US";24485;259
"Wisconsin";"US";2386;36
"Wisconsin";"US";9483;75
"Wisconsin";"US";3095;37
"Wisconsin";"US";7754;93
"Wisconsin";"US";20530;196
"Wisconsin";"US";15640;90
"Wisconsin";"US";3418;48
"Wisconsin";"US";5507;52
"Wisconsin";"US";0;0
"Wisconsin";"US";3461;68
"Wisconsin";"US";3406;60
"Wisconsin";"US";17194;199
"Wisconsin";"US";2704;29
"Wisconsin";"US";25101;232
"Wisconsin";"US";69028;759
"Wisconsin";"US";9226;191
"Wisconsin";"US";4048;57
"Wisconsin";"US";30589;284
"Wisconsin";"US";12374;144
"Wyoming";"US";6786;36
"Wyoming";"US";2128;56
"Wyoming";"US";9146;115
"Wyoming";"US";3050;43
"Wyoming";"US";2306;39
"Wyoming";"US";984;20
"Wyoming";"US";9415;138
"Wyoming";"US";2645;46
"Wyoming";"US";888;10
"Wyoming";"US";1337;16
"Wyoming";"US";17300;205
"Wyoming";"US";2951;24
"Wyoming";"US";16152;202
"Wyoming";"US";479;7
"Wyoming";"US";5445;98
"Wyoming";"US";1518;26
"Wyoming";"US";5772;55
"Wyoming";"US";1474;22
"Wyoming";"US";8064;97
"Wyoming";"US";5366;14
"Wyoming";"US";4024;30
"Wyoming";"US";0;0
"Wyoming";"US";1845;35
"Wyoming";"US";1189;13
"Uganda";"Uganda";127451;3252
"Cherkasy Oblast";"Ukraine";117199;2183
"Chernihiv Oblast";"Ukraine";88643;2099
"Chernivtsi Oblast";"Ukraine";115474;2800
"Crimea Republic*";"Ukraine";118549;3560
"Dnipropetrovsk Oblast";"Ukraine";231323;7782
"Donetsk Oblast";"Ukraine";153100;4502
"Ivano-Frankivsk Oblast";"Ukraine";120546;2856
"Kharkiv Oblast";"Ukraine";234221;5609
"Kherson Oblast";"Ukraine";76073;2481
"Khmelnytskyi Oblast";"Ukraine";137314;2923
"Kiev";"Ukraine";296742;7448
"Kiev Oblast";"Ukraine";172554;4128
"Kirovohrad Oblast";"Ukraine";29213;1217
"Luhansk Oblast";"Ukraine";56823;1970
"Lviv Oblast";"Ukraine";208337;5425
"Mykolaiv Oblast";"Ukraine";107022;2992
"Odessa Oblast";"Ukraine";227375;5161
"Poltava Oblast";"Ukraine";124877;3154
"Rivne Oblast";"Ukraine";119836;2033
"Sevastopol*";"Ukraine";48344;1668
"Sumy Oblast";"Ukraine";124524;2533
"Ternopil Oblast";"Ukraine";101829;1929
"Vinnytsia Oblast";"Ukraine";103385;2656
"Volyn Oblast";"Ukraine";92999;1937
"Zakarpattia Oblast";"Ukraine";79523;2028
"Zaporizhia Oblast";"Ukraine";170180;4300
"Zhytomyr Oblast";"Ukraine";132911;2971
"United Arab Emirates";"United Arab Emirates";741918;2146
"Anguilla";"United Kingdom";1334;3
"Bermuda";"United Kingdom";5730;106
"British Virgin Islands";"United Kingdom";2773;38
"Cayman Islands";"United Kingdom";6738;4
"Channel Islands";"United Kingdom";17326;103
"England";"United Kingdom";8605284;125953
"Falkland Islands (Malvinas)";"United Kingdom";79;0
"Gibraltar";"United Kingdom";7179;98
"Isle of Man";"United Kingdom";11152;66
"Montserrat";"United Kingdom";44;1
"Northern Ireland";"United Kingdom";315898;2869
"Saint Helena, Ascension and Tristan da Cunha";"United Kingdom";4;0
"Scotland";"United Kingdom";722742;9562
"Turks and Caicos Islands";"United Kingdom";3096;24
"Wales";"United Kingdom";502991;6391
"Uruguay";"Uruguay";399348;6129
"Uzbekistan";"Uzbekistan";192831;1397
"Vanuatu";"Vanuatu";6;1
"Venezuela";"Venezuela";430696;5138
"Vietnam";"Vietnam";1210340;24882
"West Bank and Gaza";"West Bank and Gaza";459479;4789
"Yemen";"Yemen";9987;1946
"Zambia";"Zambia";210143;3667
"Zimbabwe";"Zimbabwe";133951;4705
